filename,duckdbauto_time_0
unicode_bom_midfile.csv,0.00479578971862793
unicode_bom_plus_smart_quotes.csv,0.005526304244995117
unicode_bom_utf16be_in_utf8.csv,0.0046045780181884766
unicode_bom_utf16le_in_utf8.csv,0.004456996917724609
unicode_bom_utf32be.csv,0.004598855972290039
unicode_bom_utf32le.csv,0.0049953460693359375
unicode_bom_utf8.csv,0.0055999755859375
unicode_bom_utf8_doubled.csv,0.004508495330810547
unicode_bom_with_embedded_nul.csv,0.005667448043823242
unicode_bom_with_nel.csv,0.020464658737182617
unicode_bom_with_ps.csv,0.020986318588256836
unicode_cp1252_file.csv,0.0052607059478759
unicode_crlf_to_lf_with_bom.csv,0.005442619323730469
unicode_embedded_nul.csv,0.005747079849243164
unicode_fffd_everywhere.csv,0.005793333053588867
unicode_ideographic_space_delim.csv,0.005331516265869141
unicode_invalid_utf8_bytes.csv,0.005301475524902344
unicode_invalid_utf8_in_quoted_field.csv,0.005635499954223633
unicode_lone_surrogate.csv,0.005797147750854492
unicode_ls_no_terminator.csv,0.020896434783935547
unicode_mixed_header_utf16_body_utf8.csv,0.005055904388427734
unicode_mixed_line_endings.csv,0.00651240348815918
unicode_mixed_smart_ascii_quotes.csv,0.005836963653564453
unicode_multiple_boms_scattered.csv,0.006130695343017578
unicode_nbsp_field_delim.csv,0.004982471466064453
unicode_nfc_vs_nfd_data.csv,0.0055913925170898
unicode_nfc_vs_nfd_header.csv,0.005256175994873
unicode_overlong_utf8.csv,0.005142688751220703
unicode_record_delim_ls.csv,0.019604921340942383
unicode_record_delim_nel.csv,0.019644498825073242
unicode_record_delim_ps.csv,0.020058870315551758
unicode_replacement_char.csv,0.0053105354309082
unicode_rlm_lrm_marks.csv,0.005544900894165039
unicode_smart_double_quotes.csv,0.005718708038330078
unicode_smart_quotes_invalid_utf8.csv,0.005533695220947266
unicode_smart_single_quotes.csv,0.005070924758911133
unicode_utf16be_file.csv,0.008829116821289062
unicode_utf16le_file.csv,0.008843421936035156
unicode_utf7_encoded.csv,0.0051817893981933
unicode_zwj_in_header.csv,0.005523681640625
unicode_zwnj_in_header.csv,0.0052282810211181
unicode_zwsp_around_every_delim.csv,0.005298614501953125
unicode_zwsp_in_header.csv,0.005462646484375
