filename,pycsv_time_0
row_extra_quote80_col1.csv,0.005548954010009766
row_less_sep_row57_col2.csv,0.00477290153503418
row_extra_quote57_col2.csv,0.0049626827239990234
row_extra_quote33_col5.csv,0.0048258304595947266
row_less_sep_row81_col5.csv,0.0047533512115478516
row_less_sep_row2_col7.csv,0.004761934280395508
row_less_sep_row67_col4.csv,0.0047168731689453125
row_less_sep_row21_col4.csv,0.004874467849731445
row_more_sep_row17_col6.csv,0.004950523376464844
row_less_sep_row56_col2.csv,0.004877328872680664
row_more_sep_row57_col2.csv,0.004853725433349609
row_extra_quote14_col4.csv,0.004945516586303711
row_less_sep_row61_col6.csv,0.004856586456298828
row_extra_quote20_col6.csv,0.004764080047607422
row_extra_quote74_col3.csv,0.005227327346801758
row_extra_quote53_col7.csv,0.0044918060302734375
row_less_sep_row34_col6.csv,0.0047075748443603516
row_more_sep_row5_col3.csv,0.004750728607177734
row_more_sep_row10_col0.csv,0.004758596420288086
row_less_sep_row2_col2.csv,0.004801034927368164
row_more_sep_row61_col5.csv,0.004754543304443359
row_extra_quote12_col5.csv,0.004891633987426758
row_less_sep_row47_col2.csv,0.004780292510986328
row_more_sep_row13_col2.csv,0.004739999771118164
row_extra_quote41_col1.csv,0.004943370819091797
row_more_sep_row37_col5.csv,0.004706859588623047
row_extra_quote58_col4.csv,0.004686594009399414
row_extra_quote6_col8.csv,0.004914522171020508
row_more_sep_row2_col4.csv,0.004738807678222656
row_more_sep_row76_col5.csv,0.004718780517578125
row_extra_quote75_col8.csv,0.004893064498901367
row_extra_quote16_col6.csv,0.004241943359375
row_less_sep_row25_col7.csv,0.004502534866333008
row_extra_quote3_col1.csv,0.005089521408081055
row_less_sep_row44_col6.csv,0.0050733089447021484
row_more_sep_row8_col5.csv,0.0048084259033203125
row_more_sep_row31_col8.csv,0.004850625991821289
row_more_sep_row5_col6.csv,0.004668474197387695
row_extra_quote59_col8.csv,0.004790306091308594
row_less_sep_row41_col6.csv,0.004802227020263672
row_extra_quote53_col8.csv,0.00518345832824707
row_more_sep_row3_col1.csv,0.004803180694580078
row_more_sep_row81_col1.csv,0.004781246185302734
row_extra_quote44_col7.csv,0.0057065486907958984
row_extra_quote41_col5.csv,0.004903554916381836
row_more_sep_row74_col5.csv,0.0052967071533203125
row_more_sep_row28_col0.csv,0.0051000118255615234
row_more_sep_row47_col5.csv,0.004885196685791016
row_more_sep_row44_col4.csv,0.0049593448638916016
row_more_sep_row51_col6.csv,0.005085945129394531
row_more_sep_row32_col1.csv,0.0049285888671875
row_extra_quote46_col3.csv,0.005629777908325195
row_extra_quote56_col2.csv,0.005458831787109375
row_more_sep_row30_col6.csv,0.004787445068359375
row_less_sep_row69_col4.csv,0.005040168762207031
row_extra_quote0_col0.csv,0.004868507385253906
row_more_sep_row30_col2.csv,0.004950761795043945
row_more_sep_row14_col8.csv,0.005186319351196289
row_less_sep_row54_col2.csv,0.0049397945404052734
row_less_sep_row31_col5.csv,0.004885673522949219
row_extra_quote30_col0.csv,0.0052607059478759766
row_more_sep_row60_col1.csv,0.0049550533294677734
row_extra_quote10_col3.csv,0.005036592483520508
row_less_sep_row6_col5.csv,0.005268573760986328
row_less_sep_row39_col2.csv,0.005054950714111328
row_less_sep_row46_col8.csv,0.004931211471557617
row_extra_quote76_col5.csv,0.005292415618896484
row_extra_quote31_col8.csv,0.004640340805053711
row_extra_quote56_col8.csv,0.004747152328491211
row_less_sep_row48_col7.csv,0.004927396774291992
row_more_sep_row8_col2.csv,0.004855632781982422
row_less_sep_row83_col8.csv,0.005149364471435547
row_more_sep_row68_col3.csv,0.0049474239349365234
row_more_sep_row0_col7.csv,0.005191802978515625
row_less_sep_row79_col2.csv,0.005254983901977539
row_less_sep_row4_col7.csv,0.004563808441162109
row_more_sep_row80_col1.csv,0.005370616912841797
row_less_sep_row13_col5.csv,0.005228757858276367
row_more_sep_row22_col3.csv,0.005067586898803711
row_less_sep_row58_col2.csv,0.005887508392333984
row_more_sep_row43_col5.csv,0.0053119659423828125
row_extra_quote37_col0.csv,0.005360126495361328
row_extra_quote17_col1.csv,0.00558781623840332
row_extra_quote38_col0.csv,0.0053844451904296875
row_less_sep_row37_col6.csv,0.005365133285522461
row_extra_quote16_col8.csv,0.005347251892089844
row_less_sep_row15_col5.csv,0.00536656379699707
row_less_sep_row15_col1.csv,0.005248546600341797
row_less_sep_row67_col5.csv,0.006417989730834961
row_less_sep_row12_col8.csv,0.0054035186767578125
row_extra_quote45_col8.csv,0.005293846130371094
row_field_delimiter_29_0x20.csv,0.005238771438598633
row_field_delimiter_67_0x20.csv,0.005114555358886719
row_less_sep_row53_col6.csv,0.005200624465942383
row_more_sep_row60_col0.csv,0.005223751068115234
row_extra_quote70_col8.csv,0.005046367645263672
row_extra_quote22_col6.csv,0.005514621734619141
row_extra_quote20_col5.csv,0.0052623748779296875
row_less_sep_row68_col3.csv,0.005262851715087891
row_less_sep_row59_col7.csv,0.00503849983215332
row_more_sep_row77_col2.csv,0.0050623416900634766
row_more_sep_row82_col4.csv,0.005117177963256836
row_more_sep_row61_col4.csv,0.00499725341796875
row_less_sep_row54_col1.csv,0.00509190559387207
row_extra_quote56_col4.csv,0.005092620849609375
row_more_sep_row33_col3.csv,0.005080699920654297
row_extra_quote57_col6.csv,0.005053281784057617
row_more_sep_row19_col0.csv,0.005511760711669922
row_more_sep_row23_col6.csv,0.005561351776123047
row_less_sep_row21_col2.csv,0.0051043033599853516
row_more_sep_row66_col5.csv,0.005394935607910156
row_extra_quote5_col2.csv,0.005170583724975586
row_less_sep_row4_col2.csv,0.005089759826660156
row_less_sep_row10_col1.csv,0.005139350891113281
row_extra_quote1_col3.csv,0.0050280094146728516
row_extra_quote69_col3.csv,0.00507044792175293
row_more_sep_row38_col8.csv,0.005102872848510742
row_extra_quote32_col8.csv,0.005461692810058594
row_extra_quote58_col3.csv,0.005771160125732422
row_extra_quote79_col0.csv,0.0056149959564208984
row_extra_quote68_col2.csv,0.005296230316162109
row_more_sep_row80_col5.csv,0.005266427993774414
row_extra_quote33_col8.csv,0.0050661563873291016
row_less_sep_row37_col7.csv,0.005331277847290039
row_field_delimiter_38_0x20.csv,0.0052547454833984375
row_field_delimiter_5_0x20.csv,0.0048635005950927734
row_extra_quote32_col1.csv,0.004909992218017578
row_more_sep_row81_col2.csv,0.004930973052978516
row_more_sep_row21_col5.csv,0.0047512054443359375
row_extra_quote41_col0.csv,0.00467371940612793
row_less_sep_row30_col8.csv,0.005106687545776367
row_less_sep_row74_col3.csv,0.0047490596771240234
row_more_sep_row53_col6.csv,0.00470733642578125
row_less_sep_row9_col5.csv,0.004691123962402344
row_extra_quote34_col4.csv,0.004709005355834961
row_more_sep_row68_col5.csv,0.004622220993041992
row_extra_quote71_col6.csv,0.004930019378662109
row_extra_quote9_col6.csv,0.004773616790771484
row_more_sep_row80_col8.csv,0.0046825408935546875
row_more_sep_row4_col6.csv,0.004912853240966797
row_extra_quote61_col3.csv,0.0047757625579833984
row_less_sep_row4_col4.csv,0.004778146743774414
row_more_sep_row67_col8.csv,0.004976987838745117
row_more_sep_row61_col8.csv,0.00499725341796875
row_more_sep_row47_col2.csv,0.004845142364501953
row_field_delimiter_21_0x20.csv,0.004662513732910156
row_extra_quote28_col7.csv,0.004433393478393555
row_less_sep_row36_col4.csv,0.00580596923828125
row_extra_quote36_col7.csv,0.005131959915161133
row_more_sep_row82_col8.csv,0.005110502243041992
row_more_sep_row9_col7.csv,0.005011081695556641
row_extra_quote7_col5.csv,0.005208492279052734
row_more_sep_row31_col3.csv,0.005262136459350586
row_less_sep_row28_col8.csv,0.005215167999267578
row_less_sep_row65_col2.csv,0.005531787872314453
row_more_sep_row34_col4.csv,0.005002737045288086
row_less_sep_row23_col4.csv,0.004987239837646484
row_more_sep_row66_col0.csv,0.004893064498901367
row_less_sep_row15_col7.csv,0.004452943801879883
row_less_sep_row18_col5.csv,0.005036354064941406
row_field_delimiter_55_0x20.csv,0.005044698715209961
row_less_sep_row56_col6.csv,0.005201578140258789
row_field_delimiter_22_0x20.csv,0.006230592727661133
