filename,duckdbauto_time_0
lineend_all_cr_only.csv,0.004370927810668945
lineend_all_lf_only.csv,0.004408121109008789
lineend_alternating_trailing_spaces.csv,0.006106376647949219
lineend_backspace_before_eol.csv,0.006705045700073242
lineend_blank_every_third.csv,0.005267143249511719
lineend_blank_line_separator.csv,0.005416154861450195
lineend_bom_after_each_crlf.csv,0.005497932434082031
lineend_byte_after_each_crlf.csv,0.005230903625488281
lineend_c1_controls_at_eol.csv,0.005348682403564453
lineend_c1_mid_cell.csv,0.005730152130126953
lineend_cr_only_with_stray_lf.csv,0.007171154022216797
lineend_crlf_in_unquoted_cell.csv,0.005290985107421875
lineend_double_cr_lineend.csv,0.0054209232330322266
lineend_double_ff_delim.csv,0.020882606506347656
lineend_double_trailing_newline.csv,0.0047473907470703125
lineend_eof_mid_cell.csv,0.005068540573120117
lineend_fe_plus_nuls.csv,0.0053234100341796875
lineend_ff_as_record_delim.csv,0.01963043212890625
lineend_ff_mid_record.csv,0.005410432815551758
lineend_half_ls_separator.csv,0.014623641967773438
lineend_interleave_ls_ps_crlf.csv,0.0056192874908447266
lineend_mixed_crlf_lf_cr_cycle.csv,0.005297660827636719
lineend_mixed_inner_eol_quoted.csv,0.0042572021484375
lineend_multiline_quoted_field.csv,0.006330251693725586
lineend_nel_inside_cells.csv,0.005549430847167969
lineend_nel_record_delim.csv,0.02171802520751953
lineend_no_final_newline.csv,0.005195140838623047
lineend_nul_at_line_start.csv,0.005590200424194336
lineend_nul_in_quoted_cell.csv,0.004059314727783203
lineend_nul_replaces_crlf.csv,0.005475044250488281
lineend_one_row_cr_in_crlf.csv,0.005163431167602539
lineend_one_row_lf_in_crlf.csv,0.00574040412902832
lineend_ps_record_delim.csv,0.021674156188964844
lineend_quote_before_crlf_back_half.csv,0.005899190902709961
lineend_random_c1_throughout.csv,0.005510568618774414
lineend_random_per_line.csv,0.004292726516723633
lineend_scattered_nuls.csv,0.00623631477355957
lineend_stray_cr_in_cell.csv,0.005994558334350586
lineend_stray_quote_line_start.csv,0.006341457366943359
lineend_stray_quote_with_lf.csv,0.006781816482543945
lineend_tail5_lf_rest_crlf.csv,0.00425267219543457
lineend_three_byte_after_crlf.csv,0.00568079948425293
lineend_trailing_spaces.csv,0.004709720611572266
lineend_trailing_tab.csv,0.005065441131591797
lineend_triple_trailing_newline.csv,0.005124092102050781
lineend_vt_as_record_delim.csv,0.020984888076782227
