sut,success,headerprecision,headerrecall,headerf1,recordprecision,recordrecall,recordf1,cellprecision,cellrecall,cellf1,pollock_simple
duckdbauto,1.0,0.4506172839506173,0.39302469135802465,0.412935252073539,0.4574966532797857,0.4655903268513465,0.4606826689472373,0.7429085831863609,0.6560584261965325,0.6784895682692467,5.71780345411269
duckdbparse,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5759705488621152,0.5842756741250718,0.5792055816615438,0.6325690770135215,0.8073655111262554,0.6376418140474028,7.483694873502578
pandas,0.25,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.15127175368139223,0.16145517565025383,0.1549072383499914,0.15384332745443854,0.16509492685963276,0.15788989026168512,1.6111289789240606
pycsv,0.3055555555555556,0.19753086419753085,0.19753086419753085,0.19753086419753085,0.1964524765729585,0.19614569388665776,0.1962981667187713,0.22001763668430332,0.21741957182156804,0.21865656175728934,2.1431382555896965
