sut,success,headerprecision,headerrecall,headerf1,recordprecision,recordrecall,recordf1,cellprecision,cellrecall,cellf1,pollock_simple
duckdbauto,1.0,1.0,0.991866028708134,0.995567867036011,0.7169731557810187,0.7169731557810187,0.7169731557810187,0.9610136452241714,0.9538161481143936,0.9570916814453286,9.010274837871094
duckdbparse,1.0,1.0,1.0,1.0,0.8938913548932572,0.8938913548932572,0.8938913548932572,0.976677805625174,0.976677805625174,0.976677805625174,9.611707481555293
pandas,1.0,1.0,1.0,1.0,0.891143521454238,0.8924117522722468,0.891760585488357,0.9715492434790679,0.9728023763111481,0.9721591680553963,9.591826647060454
pycsv,1.0,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.813147326146692,0.813147326146692,0.813147326146692,0.9632182307620902,0.950096282568631,0.9562005725735795,9.256325485397007
