filename,clevercs_time_0
unicode_bom_utf16be_in_utf8.csv,0.00022649765014648438
unicode_bom_utf16le_in_utf8.csv,2.0503997802734375e-05
unicode_bom_utf32be.csv,1.7404556274414062e-05
unicode_bom_utf8.csv,1.6689300537109375e-05
unicode_bom_utf8_doubled.csv,1.5735626220703125e-05
unicode_bom_with_embedded_nul.csv,1.52587890625e-05
unicode_bom_with_nel.csv,1.5497207641601562e-05
unicode_bom_with_ps.csv,1.3828277587890625e-05
unicode_crlf_to_lf_with_bom.csv,1.430511474609375e-05
unicode_fffd_everywhere.csv,2.002716064453125e-05
unicode_ideographic_space_delim.csv,0.049384117126464844
unicode_invalid_utf8_bytes.csv,2.956390380859375e-05
unicode_invalid_utf8_in_quoted_field.csv,2.0265579223632812e-05
unicode_lone_surrogate.csv,1.71661376953125e-05
unicode_ls_no_terminator.csv,1.71661376953125e-05
unicode_mixed_header_utf16_body_utf8.csv,0.007519960403442383
unicode_mixed_line_endings.csv,2.09808349609375e-05
unicode_mixed_smart_ascii_quotes.csv,0.030766963958740234
unicode_multiple_boms_scattered.csv,2.7179718017578125e-05
unicode_nbsp_field_delim.csv,0.0492703914642334
unicode_overlong_utf8.csv,2.9325485229492188e-05
unicode_record_delim_ls.csv,1.9311904907226562e-05
unicode_record_delim_nel.csv,1.8358230590820312e-05
unicode_record_delim_ps.csv,1.71661376953125e-05
unicode_rlm_lrm_marks.csv,0.060974836349487305
unicode_smart_double_quotes.csv,0.032657623291015625
unicode_smart_quotes_invalid_utf8.csv,2.7179718017578125e-05
unicode_smart_single_quotes.csv,0.03312349319458008
unicode_utf16be_file.csv,0.018618106842041016
unicode_utf16le_file.csv,0.018628835678100586
unicode_zwsp_around_every_delim.csv,2.8133392333984375e-05
quote_cascading_unclosed.csv,0.022811174392700195
quote_char_apostrophe.csv,0.023498058319091797
quote_char_backtick.csv,0.020029306411743164
quote_char_caret.csv,0.027837753295898438
quote_char_dollar.csv,0.02577042579650879
quote_char_hash.csv,0.027849197387695312
quote_char_pipe.csv,0.02785944938659668
quote_char_section.csv,0.03218984603881836
quote_char_tilde.csv,0.01977992057800293
quote_close_then_garbage_many.csv,0.027588367462158203
quote_decl_backslash_use_doubled.csv,0.02011847496032715
quote_doubled_chain_many.csv,0.02324962615966797
quote_empty_quoted_many.csv,0.029796600341796875
quote_eof_open_long.csv,0.018275737762451172
quote_eof_quote_then_data.csv,0.018386125564575195
quote_eof_unclosed_ws.csv,0.018439531326293945
quote_esc_before_delim.csv,0.023008346557617188
quote_every_field_triple_many.csv,0.02645087242126465
quote_in_header_only.csv,0.022420167922973633
quote_inside_unquoted_many.csv,0.024398088455200195
quote_interlocked_pairs.csv,0.02292180061340332
quote_open5_close80.csv,0.022710561752319336
quote_open_header_close_data.csv,0.018492937088012695
quote_open_header_close_row5.csv,0.018271684646606445
quote_ragged_opens.csv,0.022536754608154297
quote_storm.csv,0.024343013763427734
quote_unquoted_with_quoted_comma.csv,0.02369523048400879
quote_unterminated_open5_close50.csv,0.024567365646362305
typeinfer_comments_all_unquoted_two_values.csv,0.018637418746948242
typeinfer_date_2digit_4digit.csv,0.018393516540527344
typeinfer_date_excel_serials.csv,0.018635034561157227
typeinfer_date_iso_timestamps.csv,0.018386363983154297
typeinfer_desc_all_currency_prefix.csv,0.017815351486206055
typeinfer_late_rows_extra_cell.csv,0.018694400787353516
typeinfer_mega_late_currency_overflow_eu.csv,0.01844024658203125
typeinfer_multi_column_late_anomaly.csv,0.018662452697753906
typeinfer_price_all_no_dollar.csv,0.017967700958251953
typeinfer_price_all_unquoted_eu.csv,0.017903566360473633
typeinfer_price_currency_chaos.csv,0.019265174865722656
typeinfer_price_european_decimal.csv,0.018057584762573242
typeinfer_productid_all_floats.csv,0.018207073211669922
typeinfer_productid_e_notation.csv,0.018419742584228516
typeinfer_productid_only_digits.csv,0.01816868782043457
typeinfer_producttype_all_unquoted_comma.csv,0.016630172729492188
typeinfer_qty_all_booleans.csv,0.018310070037841797
typeinfer_qty_all_unquoted_thousands.csv,0.019411802291870117
typeinfer_qty_denormal_floats.csv,0.018426895141601562
typeinfer_qty_late_boolean.csv,0.01860356330871582
typeinfer_qty_late_huge_and_strings.csv,0.018338441848754883
typeinfer_qty_late_huge_float.csv,0.018494367599487305
typeinfer_qty_late_inf.csv,0.018320322036743164
typeinfer_qty_late_overflow.csv,0.018499135971069336
typeinfer_qty_late_string_anomaly.csv,0.018426179885864258
typeinfer_qty_long_zeros_then_text.csv,0.018614530563354492
typeinfer_qty_null_flavors.csv,0.01900506019592285
typeinfer_qty_numeric_edges.csv,0.018489837646484375
typeinfer_qty_pure_01_then_anomaly.csv,0.01831841468811035
typeinfer_qty_signed_plus_leading_zero.csv,0.018428802490234375
typeinfer_qty_uniform_with_late_negative.csv,0.019184112548828125
typeinfer_time_12h_24h_mix.csv,0.018393516540527344
typeinfer_url_all_unquoted_csv_fragment.csv,0.01690959930419922
typeinfer_url_as_booleans.csv,0.018584728240966797
typeinfer_url_mixed_types_drift.csv,0.017687320709228516
typeinfer_url_whitespace_only.csv,0.016845703125
