file,duckdbauto_success,duckdbauto_header_precision,duckdbauto_header_recall,duckdbauto_header_f1,duckdbauto_record_precision,duckdbauto_record_recall,duckdbauto_record_f1,duckdbauto_cell_precision,duckdbauto_cell_recall,duckdbauto_cell_f1
student_loans_company_limited-2011-09-30-organogram-senior.csv,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,0.9941520467836257,0.9941520467836257,0.9941520467836257
ministers-overseas-travel-jan-mar-2013.csv,1,0.0,0.0,0.0,0.75,0.5454545454545454,0.631578947368421,0.9365079365079365,0.7023809523809523,0.802721088435374
10.January_2019.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
all.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL5083-emissivity.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
narrow.csv,1,0.0,0.0,0.0,1.0,1.0,1.0,0.9954954954954955,0.9954954954954955,0.9954954954954955
air_quality_station3_2006.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Auto_Tone_sub315_day1.csv,1,0.0,0.0,0.0,1.0,0.9964285714285714,0.998211091234347,1.0,0.99644128113879,0.9982174688057042
ResultsOR30x250-0.50_1.datInfos.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun2014-Rs.csv,1,0.0,0.0,0.0,1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091,0.8333333333333334,0.8695652173913043
Batch_3250493_batch_results.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,0.9690721649484536
1% SiO2_003.csv,1,0.0,0.0,0.0,1.0,0.9997103128621089,0.9998551354483557,1.0,0.6664735978376292,0.79986097433818
Takakai2008-ch4.csv,1,0.0,0.0,0.0,1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666,0.8461538461538461,0.8799999999999999
LOS_1050CFit.csv,1,1.0,1.0,1.0,0.9985422740524781,0.9985422740524781,0.9985422740524781,0.7996505532906232,0.9992721979621543,0.8883856357165966
nati-clin-audi-bowe-canc-2017-tran-main-fiel-list.csv,1,0.0,0.0,0.0,0.9259259259259259,0.8771929824561403,0.9009009009009009,0.9795454545454545,0.9288793103448276,0.9535398230088495
public-toilet-borough-grid.csv,1,1.0,1.0,1.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.9476190476190476,0.9476190476190476,0.9476190476190476
Sustainability_-_Water_consumption_P_56.csv,1,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666667
download (6).csv,1,0.0,0.0,0.0,1.0,0.9710144927536232,0.9852941176470589,1.0,0.9714285714285714,0.9855072463768115
ResultsOR30x100-0.75_5.dat__m29Infos.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copy_of_2016-17_Q3_Final_V2.csv,1,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9959893048128342,0.9959893048128342,0.9959893048128342,0.9995549621717846,0.9995549621717846,0.9995549621717846
erionite.csv,1,1.0,1.0,1.0,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7105263157894737,0.7105263157894737,0.7105263157894737
locations-1998.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HMRC_spending_over_25000_for_September_2018.csv,1,1.0,1.0,1.0,0.9729064039408867,0.9729064039408867,0.9729064039408867,0.9980694980694981,0.9980694980694981,0.9980694980694981
OccurrenceData351.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dd_Wickenburg_nobmp_623.csv,1,0.0,0.0,0.0,1.0,0.8243243243243243,0.9037037037037037,1.0,0.8266666666666667,0.9051094890510949
GPC_DCLG_December_2015_for_Publication.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777777,0.9777777777777777,0.9777777777777777
2004-2016.csv,1,1.0,1.0,1.0,0.9782383419689119,0.9782383419689119,0.9782383419689119,0.9978556640047324,0.9978556640047324,0.9978556640047324
vissim_data_conf2473_i7_v1987.csv,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.2178649237472767,0.2178649237472767,0.2178649237472767
1% nano+20% micro.csv,1,0.0,0.0,0.0,1.0,0.9997060552616108,0.9998530060267529,1.0,0.6664707610931531,0.7998589314053959
trinity-house__31-03-2015__dft_310315-Trinity-House-Organogram-ver-1-junior.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,0.903125,0.903125,0.903125
fr_RG65_pageid.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
planning-application-aug-17.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epcs-dwp-cmg-spend-july-2017.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pssave_traindata_m=10_n=10_timelow=15_timehight=30_numofloop=2000.csv,1,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091
PLA_6%Talc-1hz.csv,1,0.0,0.0,0.0,0.9972677595628415,0.9431524547803618,0.9694555112881806,0.9994535519125683,0.9427835051546392,0.9702917771883289
hypo5.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ResultsOR30x250-0.75_9.datInfos.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResultsOR30x100-0.75_1.dat__m21Infos.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResultsOR30x500-0.50_6.datInfos.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vissim_data_conf2473_i12_v2026.csv,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.21350762527233116,0.21350762527233116,0.21350762527233116
scottish_law_commission-2011-03-31-organogram-junior.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ResultsOR30x100-0.50_5.dat__m23.csv,1,0.047244094488188976,0.046875,0.047058823529411764,0.0,0.0,0.0,0.9558160504959423,0.9555288461538461,0.955672426746807
hist_2000_15O.csv,1,0.0,0.0,0.0,1.0,1.0,1.0,0.012345679012345678,0.012345679012345678,0.012345679012345678
dwp-cmg-spend-1214.csv,1,0.75,0.75,0.75,0.5,0.5,0.5,0.8611111111111112,0.8611111111111112,0.8611111111111112
Kokad pollen.csv,1,1.0,1.0,1.0,0.8840579710144928,0.8840579710144928,0.8840579710144928,0.9994583615436696,0.9994583615436696,0.9994583615436696
fire_archive_V1_50574.csv,1,1.0,1.0,1.0,0.6875393226644266,0.6875393226644266,0.6875393226644266,0.9748902119497449,0.9748902119497449,0.9748902119497449
Wakefield Council Procurement Card Transactions 2018-19 Q2.csv,1,0.0,0.0,0.0,1.0,0.9704668838219327,0.9850121225479392,1.0,0.9704732957012592,0.9850154252974879
workforce-management-information-dft_201706.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Note_4_Staff_costs_-_Average_number_of_persons_employed_13-14.csv,1,0.0,0.0,0.0,1.0,0.7368421052631579,0.8484848484848484,0.975,0.73125,0.8357142857142857
20170320-ePC_Data-Travel-Stationery.csv,1,0.0,0.0,0.0,1.0,0.625,0.7692307692307693,1.0,0.6470588235294118,0.7857142857142858
April-2011-for-publication.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Businesses with a rateable value of less than £12,000 - March 2016.csv",1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.352191118276418,0.352191118276418,0.352191118276418,0.9074485010885949,0.9074485010885949,0.9074485010885949
W44out.csv,1,0.0,0.0,0.0,1.0,0.9966996699669967,0.9983471074380166,1.0,0.9956055257322908,0.99779792438383
ResultsOR30x250-0.75_2.dat.csv,1,0.02112676056338028,0.021052631578947368,0.0210896309314587,0.0,0.0,0.0,0.9669289663972778,0.9668261562998405,0.9668775586155562
ResultsOR30x100-0.75_10.dat__m13.csv,1,0.05128205128205128,0.05084745762711865,0.05106382978723404,1.0,1.0,1.0,0.9411764705882353,0.940677966101695,0.9409271523178809
june_2015(1).csv,1,0.0,0.0,0.0,1.0,0.9995508982035928,0.9997753986673654,1.0,0.9995509654243376,0.9997754322928363
extended.csv,1,0.0,0.0,0.0,1.0,1.0,1.0,0.9954954954954955,0.9954954954954955,0.9954954954954955
ResultsOR30x250-0.75_4.datInfos.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
download (10).csv,1,0.0,0.0,0.0,1.0,0.9847328244274809,0.9923076923076923,1.0,0.9848484848484849,0.9923664122137404
wairakite-dh.csv,1,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6838235294117647,0.6838235294117647,0.6838235294117647
business_expenses_apr_jun_14_peter_lewis.csv,1,0.0,0.0,0.0,1.0,0.6923076923076923,0.8181818181818181,0.9555555555555556,0.6825396825396826,0.7962962962962964
mordenite-dh-2.csv,1,1.0,1.0,1.0,0.631578947368421,0.631578947368421,0.631578947368421,0.5897435897435898,0.5897435897435898,0.5897435897435898
mos-oct-dec-2014.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResultsOR30x100-0.25_5.dat__m28.csv,1,0.045454545454545456,0.045112781954887216,0.04528301886792453,0.0,0.0,0.0,0.9619116933527414,0.9616783895221925,0.9617950272892662
Consular_cases_April_2016.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rape_table_3_prosecution_outcomes_0708_1314.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Auto_Tone_sub242_nov.csv,1,0.0,0.0,0.0,1.0,1.0,1.0,0.99644128113879,0.99644128113879,0.99644128113879
ResultsOR30x500-0.75_3.dat.csv,1,0.011235955056179775,0.011214953271028037,0.011225444340505144,0.0,0.0,0.0,0.9682791435368755,0.9682242990654205,0.9682517205245121
ResultsOR30x250-0.50_4.dat.csv,1,0.02112676056338028,0.021052631578947368,0.0210896309314587,0.0,0.0,0.0,0.9670353041259039,0.9669324827219564,0.9669838906906268
fr_hypo1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O18_air.csv,1,1.0,1.0,1.0,0.999000999000999,0.999000999000999,0.999000999000999,0.9995009980039921,0.9995009980039921,0.9995009980039921
Wine_Cellar_Consumption_dataset_14-15.csv,1,1.0,1.0,1.0,0.9730941704035875,0.9730941704035875,0.9730941704035875,0.9910714285714286,0.9910714285714286,0.9910714285714286
S39.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ResultsOR30x100-0.50_10.dat__m28Infos.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feb-2016.csv,1,1.0,1.0,1.0,0.5217391304347826,0.48,0.4999999999999999,0.8472222222222222,0.782051282051282,0.8133333333333332
W32.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tetranatrolite.csv,1,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.75,0.75,0.75
ResultsOR30x100-0.25_10.dat__m21Infos.csv,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
