filename,duckdbauto_time_0
ministry-of-defence__30-09-2012__mod_300912-Air-Govt-data-template-u-senior.csv,0.02734971046447754
Resultsgk06.datInfos.csv,0.0349271297454834
S30out.csv,0.07253623008728027
ResultsOR30x250-0.25_7.dat.csv,0.02494049072265625
Camp Palacios - Humidity.csv,0.024591684341430664
permanent_secretary_and_director_general_expenses_and_hospitality_april_to_june_2012.csv,0.0075225830078125
prison-and-probation-ombudsman__30-09-2014__justice_PPO-September-Return-senior.csv,0.005228281021118164
NBA_scores_out.csv,0.0065386295318603516
ResultsOR30x250-0.75_3.dat.csv,0.023884057998657227
over25k-transparency.csv,0.00785064697265625
ResultsOR30x100-0.50_3.dat.csv,0.01491093635559082
ResultsOR30x100-0.50_1.dat__m21.csv,0.011527776718139648
Oct_2013.csv,0.02002429962158203
Camp Palacios - Wind Direction.csv,0.02866673469543457
Auto_Tone_sub205_over.csv,0.01675581932067871
moj-aramis-data-march-11.csv,0.014937400817871094
senior-staff-march-2020.csv,0.008947372436523438
SouthTrent_Demand_zone-based.csv,0.04252171516418457
spending_2020_01.csv,0.06919169425964355
student_loans_company_limited-2011-09-30-organogram-senior.csv,0.013556957244873047
ministers-overseas-travel-jan-mar-2013.csv,0.006722688674926758
10.January_2019.csv,0.0067827701568603516
all.csv,0.2725539207458496
AL5083-emissivity.csv,0.011841535568237305
narrow.csv,0.07335734367370605
air_quality_station3_2006.csv,0.02385425567626953
Auto_Tone_sub315_day1.csv,0.009188413619995117
ResultsOR30x250-0.50_1.datInfos.csv,0.011462926864624023
100mAOne.CSV,0.01518392562866211
Sun2014-Rs.csv,0.005911588668823242
Batch_3250493_batch_results.csv,0.01006174087524414
1% SiO2_003.csv,0.012494325637817383
Takakai2008-ch4.csv,0.0065364837646484375
300mAThree.CSV,0.01761651039123535
LOS_1050CFit.csv,0.012499809265136719
nati-clin-audi-bowe-canc-2017-tran-main-fiel-list.csv,0.006915569305419922
public-toilet-borough-grid.csv,0.010467290878295898
Sustainability_-_Water_consumption_P_56.csv,0.004926204681396484
download (6).csv,0.006238460540771484
ResultsOR30x100-0.75_5.dat__m29Infos.csv,0.012719392776489258
Copy_of_2016-17_Q3_Final_V2.csv,0.022923707962036133
erionite.csv,0.0061266422271728516
locations-1998.csv,0.006052494049072266
HMRC_spending_over_25000_for_September_2018.csv,0.013859272003173828
OccurrenceData351.csv,0.008285045623779297
dd_Wickenburg_nobmp_623.csv,0.04288482666015625
GPC_DCLG_December_2015_for_Publication.csv,0.009944438934326172
2004-2016.csv,0.02100062370300293
vissim_data_conf2473_i7_v1987.csv,0.007769584655761719
1% nano+20% micro.csv,0.013927221298217773
trinity-house__31-03-2015__dft_310315-Trinity-House-Organogram-ver-1-junior.csv,0.007956266403198242
fr_RG65_pageid.csv,0.005544185638427734
planning-application-aug-17.csv,0.033820390701293945
epcs-dwp-cmg-spend-july-2017.csv,0.013994932174682617
pssave_traindata_m=10_n=10_timelow=15_timehight=30_numofloop=2000.csv,0.008199214935302734
PLA_6%Talc-1hz.csv,0.00993037223815918
hypo5.csv,0.023025989532470703
ResultsOR30x250-0.75_9.datInfos.csv,0.013158559799194336
ResultsOR30x100-0.75_1.dat__m21Infos.csv,0.01429295539855957
ResultsOR30x500-0.50_6.datInfos.csv,0.011507987976074219
vissim_data_conf2473_i12_v2026.csv,0.009645938873291016
scottish_law_commission-2011-03-31-organogram-junior.csv,0.00785064697265625
ResultsOR30x100-0.50_5.dat__m23.csv,0.012445926666259766
hist_2000_15O.csv,0.0192568302154541
dwp-cmg-spend-1214.csv,0.007596731185913086
Kokad pollen.csv,0.030150651931762695
fire_archive_V1_50574.csv,0.1084592342376709
Wakefield Council Procurement Card Transactions 2018-19 Q2.csv,0.1275348663330078
workforce-management-information-dft_201706.csv,0.016552448272705078
Note_4_Staff_costs_-_Average_number_of_persons_employed_13-14.csv,0.008076190948486328
20170320-ePC_Data-Travel-Stationery.csv,0.0051038265228271484
April-2011-for-publication.csv,0.02718377113342285
"Businesses with a rateable value of less than £12,000 - March 2016.csv",0.03166460990905762
W44out.csv,0.07053256034851074
ResultsOR30x250-0.75_2.dat.csv,0.031128406524658203
ResultsOR30x100-0.75_10.dat__m13.csv,0.01085519790649414
june_2015(1).csv,0.04315757751464844
extended.csv,0.08497023582458496
ResultsOR30x250-0.75_4.datInfos.csv,0.012444734573364258
download (10).csv,0.010114431381225586
wairakite-dh.csv,0.006514787673950195
0Al-Sn.CSV,0.024183988571166992
business_expenses_apr_jun_14_peter_lewis.csv,0.005887031555175781
mordenite-dh-2.csv,0.006051540374755859
mos-oct-dec-2014.csv,0.012515783309936523
ResultsOR30x100-0.25_5.dat__m28.csv,0.017648935317993164
Consular_cases_April_2016.csv,0.03096747398376465
rape_table_3_prosecution_outcomes_0708_1314.csv,0.008459091186523438
Auto_Tone_sub242_nov.csv,0.008562088012695312
ResultsOR30x500-0.75_3.dat.csv,0.04269814491271973
ResultsOR30x250-0.50_4.dat.csv,0.028348445892333984
fr_hypo1.csv,0.010111093521118164
O18_air.csv,0.013838768005371094
Wine_Cellar_Consumption_dataset_14-15.csv,0.008342981338500977
S39.csv,0.02161550521850586
ResultsOR30x100-0.50_10.dat__m28Infos.csv,0.012896537780761719
Feb-2016.csv,0.010730266571044922
W32.csv,0.025328397750854492
tetranatrolite.csv,0.009544849395751953
ResultsOR30x100-0.25_10.dat__m21Infos.csv,0.009536504745483398
