"filename","rhypoparsr_time_0"
"row_extra_quote10_col4.csv",3.36040329933167
"row_extra_quote10_col5.csv",5.27224850654602
"row_extra_quote10_col6.csv",3.77549338340759
"row_extra_quote10_col7.csv",5.03944206237793
"row_extra_quote10_col8.csv",2.97651052474976
"row_extra_quote11_col0.csv",3.11336803436279
"row_extra_quote11_col1.csv",2.84387254714966
"row_extra_quote11_col2.csv",2.82754182815552
"row_extra_quote11_col3.csv",2.78756308555603
"row_extra_quote11_col4.csv",2.97611546516418
"row_extra_quote11_col5.csv",2.72454142570496
"row_extra_quote11_col6.csv",2.81162929534912
"row_extra_quote11_col7.csv",5.20688676834106
"row_extra_quote11_col8.csv",2.68716311454773
"row_extra_quote12_col0.csv",2.68003916740417
"row_extra_quote12_col1.csv",3.07508873939514
"row_extra_quote12_col2.csv",2.69278717041016
"row_extra_quote12_col3.csv",2.65597581863403
"row_extra_quote12_col4.csv",2.73971462249756
"row_extra_quote12_col5.csv",0.792055606842041
"row_extra_quote12_col6.csv",4.94638657569885
"row_extra_quote12_col7.csv",5.21714401245117
"row_extra_quote12_col8.csv",2.94623327255249
"row_extra_quote13_col0.csv",2.93369460105896
"row_extra_quote13_col1.csv",3.00554275512695
"row_extra_quote13_col2.csv",2.88857078552246
"row_extra_quote13_col3.csv",2.85818219184875
"row_extra_quote13_col4.csv",2.79156017303467
"row_extra_quote13_col5.csv",0.578695297241211
"row_extra_quote13_col6.csv",5.26723337173462
"row_extra_quote13_col7.csv",5.24743580818176
"row_extra_quote13_col8.csv",2.80403566360474
"row_extra_quote14_col0.csv",2.76577544212341
"row_extra_quote14_col1.csv",2.78851461410522
"row_extra_quote14_col2.csv",3.08040928840637
"row_extra_quote14_col3.csv",2.81977224349976
"row_extra_quote14_col4.csv",2.79785585403442
"row_extra_quote14_col5.csv",0.509353399276733
"row_extra_quote14_col6.csv",5.4621856212616
"row_extra_quote14_col7.csv",5.25871992111206
"row_extra_quote14_col8.csv",3.09744668006897
"row_extra_quote15_col0.csv",2.81700992584229
"row_extra_quote15_col1.csv",2.81317591667175
"row_extra_quote15_col2.csv",2.83774447441101
"row_extra_quote15_col3.csv",3.05553531646729
"row_extra_quote15_col4.csv",2.7616720199585
"row_extra_quote15_col5.csv",2.72246336936951
"row_extra_quote15_col6.csv",3.00815224647522
"row_extra_quote15_col7.csv",5.04310655593872
"row_extra_quote15_col8.csv",2.76591682434082
"row_extra_quote16_col0.csv",3.25266361236572
"row_extra_quote16_col1.csv",3.01212239265442
"row_extra_quote16_col2.csv",2.90294504165649
"row_extra_quote16_col3.csv",3.30709838867188
"row_extra_quote16_col4.csv",0.614467620849609
"row_extra_quote16_col5.csv",5.23790740966797
"row_extra_quote16_col6.csv",5.39451003074646
"row_extra_quote16_col7.csv",5.08866930007935
"row_extra_quote16_col8.csv",2.9348566532135
"row_extra_quote17_col0.csv",2.84995341300964
"row_extra_quote17_col1.csv",2.83005809783936
"row_extra_quote17_col2.csv",3.13910412788391
"row_extra_quote17_col3.csv",1.90635395050049
"row_extra_quote17_col4.csv",3.49100184440613
"row_extra_quote17_col5.csv",2.79371380805969
"row_extra_quote17_col6.csv",5.79998135566711
"row_extra_quote17_col7.csv",5.76927638053894
"row_extra_quote17_col8.csv",3.48522114753723
"row_extra_quote18_col0.csv",3.00491452217102
"row_extra_quote18_col1.csv",5.33566808700562
"row_extra_quote18_col2.csv",-1.30587935447693
"row_extra_quote18_col3.csv",3.73848509788513
"row_extra_quote18_col4.csv",3.09929180145264
"row_extra_quote18_col5.csv",5.72364449501038
"row_extra_quote18_col6.csv",2.87539267539978
"row_extra_quote18_col7.csv",5.36688804626465
"row_extra_quote18_col8.csv",3.0761501789093
"row_extra_quote19_col0.csv",1.08591890335083
"row_extra_quote19_col1.csv",3.16141819953918
"row_extra_quote19_col2.csv",3.35191130638123
"row_extra_quote19_col3.csv",2.84858775138855
"row_extra_quote19_col4.csv",2.84521126747131
"row_extra_quote19_col5.csv",5.19650673866272
"row_extra_quote19_col6.csv",2.72635364532471
"row_extra_quote19_col7.csv",5.06848955154419
"row_extra_quote19_col8.csv",3.17992687225342
"row_extra_quote2_col0.csv",0.660505056381226
"row_extra_quote2_col1.csv",3.0062243938446
"row_extra_quote2_col2.csv",3.14950561523438
"row_extra_quote2_col3.csv",2.89694976806641
"row_extra_quote2_col4.csv",2.83256459236145
"row_extra_quote2_col5.csv",5.21447777748108
"row_extra_quote2_col6.csv",2.92343950271606
"row_extra_quote2_col7.csv",5.18160724639893
"row_extra_quote2_col8.csv",1.01413750648499
"row_extra_quote20_col0.csv",3.0594367980957
"row_extra_quote20_col1.csv",3.36164307594299
"row_extra_quote20_col2.csv",3.33309721946716
"row_extra_quote20_col3.csv",2.88460993766785
"row_extra_quote20_col4.csv",2.86757731437683
"row_extra_quote20_col5.csv",5.74833965301514
"row_extra_quote20_col6.csv",4.9605917930603
"row_extra_quote20_col7.csv",2.77114796638489
"row_extra_quote20_col8.csv",2.79985046386719
"row_extra_quote21_col0.csv",2.68427157402039
"row_extra_quote21_col1.csv",2.71701812744141
"row_extra_quote21_col2.csv",3.01857113838196
"row_extra_quote21_col3.csv",2.68388962745667
"row_extra_quote21_col4.csv",2.7019636631012
"row_extra_quote21_col5.csv",5.2554988861084
"row_extra_quote21_col6.csv",2.72163033485413
"row_extra_quote21_col7.csv",3.07400560379028
"row_extra_quote21_col8.csv",3.71938586235046
"row_extra_quote22_col0.csv",2.95393896102905
"row_extra_quote22_col1.csv",2.91138291358948
"row_extra_quote22_col2.csv",3.08323359489441
"row_extra_quote22_col3.csv",3.22992849349976
"row_extra_quote22_col4.csv",2.78784203529358
"row_extra_quote22_col5.csv",5.48848485946655
"row_extra_quote22_col6.csv",3.96075534820557
"row_extra_quote22_col7.csv",5.10687923431396
"row_extra_quote22_col8.csv",2.74883151054382
"row_extra_quote23_col0.csv",2.95477509498596
"row_extra_quote23_col1.csv",2.67961716651917
"row_extra_quote23_col2.csv",2.95603823661804
"row_extra_quote23_col3.csv",2.76308941841125
"row_extra_quote23_col4.csv",2.59853768348694
"row_extra_quote23_col5.csv",5.01514673233032
"row_extra_quote23_col6.csv",0.50039267539978
"row_extra_quote23_col7.csv",4.95437812805176
"row_extra_quote23_col8.csv",2.88421654701233
"row_extra_quote24_col0.csv",2.7850968837738
"row_extra_quote24_col1.csv",2.71521162986755
"row_extra_quote24_col2.csv",2.85326647758484
"row_extra_quote24_col3.csv",2.97847723960876
"row_extra_quote24_col4.csv",2.63804888725281
"row_extra_quote24_col5.csv",4.92439818382263
"row_extra_quote24_col6.csv",0.685035943984985
"row_extra_quote24_col7.csv",4.93652558326721
"row_extra_quote24_col8.csv",2.72301006317139
"row_extra_quote25_col0.csv",3.00428986549377
"row_extra_quote25_col1.csv",2.70835185050964
"row_extra_quote25_col2.csv",2.75423455238342
"row_extra_quote25_col3.csv",2.79214549064636
"row_extra_quote25_col4.csv",2.93216753005981
"row_extra_quote25_col5.csv",2.6738555431366
"row_extra_quote25_col6.csv",2.90238189697266
"row_extra_quote25_col7.csv",5.07803559303284
"row_extra_quote25_col8.csv",2.72166752815247
"row_extra_quote26_col0.csv",2.7618420124054
"row_extra_quote26_col1.csv",2.87528729438782
"row_extra_quote26_col2.csv",2.75566077232361
"row_extra_quote26_col3.csv",2.84292817115784
"row_extra_quote26_col4.csv",2.76194310188293
"row_extra_quote26_col5.csv",2.81407427787781
"row_extra_quote26_col6.csv",2.81699204444885
"row_extra_quote26_col7.csv",5.1110782623291
"row_extra_quote26_col8.csv",2.87666726112366
"row_extra_quote27_col0.csv",2.82915687561035
"row_extra_quote27_col1.csv",2.76951766014099
"row_extra_quote27_col2.csv",2.92514109611511
"row_extra_quote27_col3.csv",2.89278292655945
"row_extra_quote27_col4.csv",2.6223156452179
"row_extra_quote27_col5.csv",5.07590222358704
"row_extra_quote27_col6.csv",0.55338978767395
"row_extra_quote27_col7.csv",4.90864992141724
"row_extra_quote27_col8.csv",2.97390985488892
"row_extra_quote28_col0.csv",3.00035977363586
"row_extra_quote28_col1.csv",2.79820919036865
"row_extra_quote28_col2.csv",2.75706481933594
"row_extra_quote28_col3.csv",3.01383948326111
"row_extra_quote28_col4.csv",2.69117593765259
"row_extra_quote28_col5.csv",5.07308650016785
"row_extra_quote28_col6.csv",0.693560838699341
"row_extra_quote28_col7.csv",4.96771264076233
"row_extra_quote28_col8.csv",2.75639176368713
"row_extra_quote29_col0.csv",3.00540518760681
"row_extra_quote29_col1.csv",2.76325726509094
"row_extra_quote29_col2.csv",2.72585678100586
"row_extra_quote29_col3.csv",2.74501490592957
"row_extra_quote29_col4.csv",5.18259119987488
"row_extra_quote29_col5.csv",2.83767652511597
"row_extra_quote29_col6.csv",0.464301109313965
"row_extra_quote29_col7.csv",5.12513041496277
"row_extra_quote29_col8.csv",2.73154234886169
"row_extra_quote3_col0.csv",2.77338027954102
"row_extra_quote3_col1.csv",2.96769022941589
"row_extra_quote3_col2.csv",2.82147312164307
"row_extra_quote3_col3.csv",2.8081431388855
"row_extra_quote3_col4.csv",2.76420855522156
"row_extra_quote3_col5.csv",2.87686657905579
"row_extra_quote3_col6.csv",2.90844345092773
"row_extra_quote3_col7.csv",5.21197104454041
"row_extra_quote3_col8.csv",2.89603018760681
"row_extra_quote30_col0.csv",2.70053648948669
"row_extra_quote30_col1.csv",2.78673481941223
"row_extra_quote30_col2.csv",3.05011367797852
"row_extra_quote30_col3.csv",2.75405669212341
"row_extra_quote30_col4.csv",2.70644235610962
"row_extra_quote30_col5.csv",5.25046443939209
"row_extra_quote30_col6.csv",0.622768402099609
"row_extra_quote30_col7.csv",5.04821014404297
"row_extra_quote30_col8.csv",3.18730521202087
"row_extra_quote31_col0.csv",2.83284449577332
"row_extra_quote31_col1.csv",2.84313273429871
"row_extra_quote31_col2.csv",2.90192294120789
"row_extra_quote31_col3.csv",2.86780667304993
"row_extra_quote31_col4.csv",5.05193614959717
"row_extra_quote31_col5.csv",2.88505911827087
"row_extra_quote31_col6.csv",0.669105291366577
"row_extra_quote31_col7.csv",5.15186953544617
"row_extra_quote31_col8.csv",3.12688708305359
"row_extra_quote32_col0.csv",3.31392121315002
"row_extra_quote32_col1.csv",3.26027297973633
"row_extra_quote32_col2.csv",2.92968225479126
"row_extra_quote32_col3.csv",3.34360218048096
"row_extra_quote32_col4.csv",2.97309541702271
"row_extra_quote32_col5.csv",7.5909640789032
"row_extra_quote32_col6.csv",3.17966222763062
"row_extra_quote32_col7.csv",5.28633785247803
"row_extra_quote32_col8.csv",3.47847414016724
"row_extra_quote33_col0.csv",-2.9101448059082
"row_extra_quote33_col1.csv",3.07883429527283
"row_extra_quote33_col2.csv",2.97242093086243
"row_extra_quote33_col3.csv",3.47402167320251
"row_extra_quote33_col4.csv",2.92658495903015
"row_extra_quote33_col5.csv",4.39841604232788
"row_extra_quote33_col6.csv",5.40080285072327
"row_extra_quote33_col7.csv",5.50680065155029
"row_extra_quote33_col8.csv",2.96442651748657
"row_extra_quote34_col0.csv",3.23197674751282
"row_extra_quote34_col1.csv",3.03543567657471
"row_extra_quote34_col2.csv",3.17461657524109
"row_extra_quote34_col3.csv",0.647329092025757
"row_extra_quote34_col4.csv",5.12453174591064
"row_extra_quote34_col5.csv",3.30319881439209
"row_extra_quote34_col6.csv",3.13283348083496
"row_extra_quote34_col7.csv",5.3941764831543
"row_extra_quote34_col8.csv",3.11970734596252
"row_extra_quote35_col0.csv",3.00435829162598
"row_extra_quote35_col1.csv",3.11003947257996
"row_extra_quote35_col2.csv",1.03251338005066
"row_extra_quote35_col3.csv",3.03244614601135
"row_extra_quote35_col4.csv",5.13754844665527
"row_extra_quote35_col5.csv",3.22582125663757
"row_extra_quote35_col6.csv",2.90971159934998
"row_extra_quote35_col7.csv",5.22945117950439
"row_extra_quote35_col8.csv",3.17319107055664
"row_extra_quote36_col0.csv",2.84676098823547
"row_extra_quote36_col1.csv",2.92121243476868
"row_extra_quote36_col2.csv",0.842922925949097
"row_extra_quote36_col3.csv",2.83508610725403
"row_extra_quote36_col4.csv",5.24238920211792
"row_extra_quote36_col5.csv",3.08321809768677
"row_extra_quote36_col6.csv",2.92697429656982
"row_extra_quote36_col7.csv",5.20406270027161
"row_extra_quote36_col8.csv",3.17072176933289
"row_extra_quote37_col0.csv",2.90887475013733
"row_extra_quote37_col1.csv",5.35296702384949
"row_extra_quote37_col2.csv",2.84707856178284
"row_extra_quote37_col3.csv",3.29570555686951
"row_extra_quote37_col4.csv",2.9332709312439
"row_extra_quote37_col5.csv",5.447758436203
"row_extra_quote37_col6.csv",-1.24840545654297
"row_extra_quote37_col7.csv",5.28571057319641
"row_extra_quote37_col8.csv",2.54031085968018
"row_extra_quote38_col0.csv",2.86889791488647
"row_extra_quote38_col1.csv",2.96736788749695
"row_extra_quote38_col2.csv",2.921226978302
"row_extra_quote38_col3.csv",2.77394795417786
"row_extra_quote38_col4.csv",2.59738206863403
"row_extra_quote38_col5.csv",4.96014261245728
"row_extra_quote38_col6.csv",2.80190467834473
"row_extra_quote38_col7.csv",4.74329781532288
"row_extra_quote38_col8.csv",3.21638917922974
"row_extra_quote39_col0.csv",2.81354475021362
"row_extra_quote39_col1.csv",7.42462801933289
"row_extra_quote39_col2.csv",3.09987306594849
"row_extra_quote39_col3.csv",2.95829844474792
"row_extra_quote39_col4.csv",2.97547698020935
"row_extra_quote39_col5.csv",5.2405800819397
"row_extra_quote39_col6.csv",-2.73736953735352
"row_extra_quote39_col7.csv",5.34468770027161
"row_extra_quote39_col8.csv",2.8113477230072
"row_extra_quote4_col0.csv",2.718834400177
"row_extra_quote4_col1.csv",2.1885986328125
"row_extra_quote4_col2.csv",2.80097436904907
"row_extra_quote4_col3.csv",2.7969081401825
"row_extra_quote4_col4.csv",2.47925686836243
"row_extra_quote4_col5.csv",5.21007466316223
"row_extra_quote4_col6.csv",2.77646422386169
"row_extra_quote4_col7.csv",4.66390061378479
"row_extra_quote4_col8.csv",3.57060599327087
"row_extra_quote40_col0.csv",2.74755811691284
"row_extra_quote40_col1.csv",2.96390867233276
"row_extra_quote40_col2.csv",3.03025722503662
"row_extra_quote40_col3.csv",2.73845601081848
"row_extra_quote40_col4.csv",2.68101668357849
"row_extra_quote40_col5.csv",4.95558762550354
"row_extra_quote40_col6.csv",5.19202661514282
"row_extra_quote40_col7.csv",5.47658729553223
"row_extra_quote40_col8.csv",2.94814229011536
"row_extra_quote41_col0.csv",6.39894866943359
"row_extra_quote41_col1.csv",3.04350161552429
"row_extra_quote41_col2.csv",3.15656733512878
"row_extra_quote41_col3.csv",3.03110527992249
"row_extra_quote41_col4.csv",5.19159555435181
"row_extra_quote41_col5.csv",-2.69579339027405
"row_extra_quote41_col6.csv",3.03502511978149
"row_extra_quote41_col7.csv",4.56545734405518
"row_extra_quote41_col8.csv",2.6779842376709
"row_extra_quote42_col0.csv",2.74219107627869
"row_extra_quote42_col1.csv",2.49317216873169
"row_extra_quote42_col2.csv",3.11069846153259
"row_extra_quote42_col3.csv",2.86818385124207
"row_extra_quote42_col4.csv",4.91942858695984
"row_extra_quote42_col5.csv",2.99503183364868
"row_extra_quote42_col6.csv",2.74534797668457
"row_extra_quote42_col7.csv",4.99817681312561
"row_extra_quote42_col8.csv",2.94029808044434
"row_extra_quote43_col0.csv",7.42207956314087
"row_extra_quote43_col1.csv",-1.89853119850159
"row_extra_quote43_col2.csv",2.92221426963806
"row_extra_quote43_col3.csv",4.99365854263306
"row_extra_quote43_col4.csv",2.8937931060791
"row_extra_quote43_col5.csv",3.17785167694092
"row_extra_quote43_col6.csv",3.10991096496582
"row_extra_quote43_col7.csv",5.20828056335449
"row_extra_quote43_col8.csv",4.28515720367432
"row_extra_quote44_col0.csv",1.28692483901978
"row_extra_quote44_col1.csv",2.84521245956421
"row_extra_quote44_col2.csv",2.96797776222229
"row_extra_quote44_col3.csv",5.26538181304932
"row_extra_quote44_col4.csv",3.03583312034607
"row_extra_quote44_col5.csv",2.97771668434143
"row_extra_quote44_col6.csv",2.82455825805664
"row_extra_quote44_col7.csv",5.17929005622864
"row_extra_quote44_col8.csv",0.782312154769897
"row_extra_quote45_col0.csv",2.78203272819519
"row_extra_quote45_col1.csv",2.78298830986023
"row_extra_quote45_col2.csv",2.79332089424133
"row_extra_quote45_col3.csv",3.18119621276855
"row_extra_quote45_col4.csv",2.9894073009491
"row_extra_quote45_col5.csv",5.46150970458984
"row_extra_quote45_col6.csv",5.14758062362671
"row_extra_quote45_col7.csv",2.8563232421875
"row_extra_quote45_col8.csv",3.200443983078
"row_extra_quote46_col0.csv",2.91051292419434
"row_extra_quote46_col1.csv",2.93397068977356
"row_extra_quote46_col2.csv",3.17171859741211
"row_extra_quote46_col3.csv",2.89607334136963
"row_extra_quote46_col4.csv",2.79840850830078
"row_extra_quote46_col5.csv",2.73751068115234
"row_extra_quote46_col6.csv",5.39955735206604
"row_extra_quote46_col7.csv",3.07814288139343
"row_extra_quote46_col8.csv",3.10629510879517
"row_extra_quote47_col0.csv",2.87494730949402
"row_extra_quote47_col1.csv",2.93696570396423
"row_extra_quote47_col2.csv",2.82716226577759
"row_extra_quote47_col3.csv",3.0681004524231
"row_extra_quote47_col4.csv",2.93472480773926
"row_extra_quote47_col5.csv",2.97527527809143
"row_extra_quote47_col6.csv",5.52308320999146
"row_extra_quote47_col7.csv",2.77377963066101
"row_extra_quote47_col8.csv",3.16060090065002
"row_extra_quote48_col0.csv",2.93112945556641
"row_extra_quote48_col1.csv",3.03584480285645
"row_extra_quote48_col2.csv",2.82126474380493
"row_extra_quote48_col3.csv",2.98657321929932
"row_extra_quote48_col4.csv",5.2222797870636
"row_extra_quote48_col5.csv",3.15370750427246
"row_extra_quote48_col6.csv",1.02247285842896
"row_extra_quote48_col7.csv",5.17430233955383
"row_extra_quote48_col8.csv",2.78620529174805
"row_extra_quote49_col0.csv",3.22643327713013
"row_extra_quote49_col1.csv",2.85090708732605
"row_extra_quote49_col2.csv",2.7817325592041
"row_extra_quote49_col3.csv",3.02599287033081
"row_extra_quote49_col4.csv",2.9407069683075
"row_extra_quote49_col5.csv",5.10479640960693
"row_extra_quote49_col6.csv",3.0400538444519
"row_extra_quote49_col7.csv",5.12961173057556
"row_extra_quote49_col8.csv",3.13823795318604
"row_extra_quote5_col0.csv",2.97130012512207
"row_extra_quote5_col1.csv",2.89570736885071
"row_extra_quote5_col2.csv",2.8924834728241
"row_extra_quote5_col3.csv",3.12320375442505
"row_extra_quote5_col4.csv",2.87743425369263
"row_extra_quote5_col5.csv",2.84188842773438
"row_extra_quote5_col6.csv",3.15395164489746
"row_extra_quote5_col7.csv",5.22611117362976
"row_extra_quote5_col8.csv",2.98280453681946
"row_extra_quote50_col0.csv",3.04917120933533
"row_extra_quote50_col1.csv",2.92702555656433
"row_extra_quote50_col2.csv",2.81962299346924
"row_extra_quote50_col3.csv",3.16761803627014
"row_extra_quote50_col4.csv",2.88451743125916
"row_extra_quote50_col5.csv",0.481378793716431
"row_extra_quote50_col6.csv",5.33086061477661
"row_extra_quote50_col7.csv",5.32129406929016
"row_extra_quote50_col8.csv",2.82249402999878
"row_extra_quote51_col0.csv",3.14103937149048
"row_extra_quote51_col1.csv",2.87413811683655
"row_extra_quote51_col2.csv",2.88921546936035
"row_extra_quote51_col3.csv",2.82747936248779
"row_extra_quote51_col4.csv",3.02935123443604
"row_extra_quote51_col5.csv",2.87932538986206
"row_extra_quote51_col6.csv",2.94701790809631
"row_extra_quote51_col7.csv",5.33982515335083
"row_extra_quote51_col8.csv",3.01765537261963
"row_extra_quote52_col0.csv",2.84720659255981
"row_extra_quote52_col1.csv",3.31748080253601
"row_extra_quote52_col2.csv",2.77378273010254
"row_extra_quote52_col3.csv",2.80481624603271
"row_extra_quote52_col4.csv",0.807900190353394
"row_extra_quote52_col5.csv",5.3508243560791
"row_extra_quote52_col6.csv",2.85004830360413
"row_extra_quote52_col7.csv",5.33533477783203
"row_extra_quote52_col8.csv",2.82016611099243
"row_extra_quote53_col0.csv",2.86616992950439
"row_extra_quote53_col1.csv",3.03310060501099
"row_extra_quote53_col2.csv",2.80584049224854
"row_extra_quote53_col3.csv",2.90402150154114
"row_extra_quote53_col4.csv",0.613543033599854
"row_extra_quote53_col5.csv",2.92888236045837
"row_extra_quote53_col6.csv",4.98092079162598
"row_extra_quote53_col7.csv",5.08119416236877
"row_extra_quote53_col8.csv",2.85972046852112
"row_extra_quote54_col0.csv",2.80460691452026
"row_extra_quote54_col1.csv",2.79811882972717
"row_extra_quote54_col2.csv",2.98092555999756
"row_extra_quote54_col3.csv",2.93876004219055
"row_extra_quote54_col4.csv",0.34978723526001
"row_extra_quote54_col5.csv",5.12992405891418
"row_extra_quote54_col6.csv",5.01380348205566
"row_extra_quote54_col7.csv",5.19855380058289
"row_extra_quote54_col8.csv",2.80282783508301
"row_extra_quote55_col0.csv",2.75630736351013
"row_extra_quote55_col1.csv",2.84034204483032
"row_extra_quote55_col2.csv",3.24270057678223
"row_extra_quote55_col3.csv",0.544437408447266
"row_extra_quote55_col4.csv",2.79308366775513
"row_extra_quote55_col5.csv",2.85538744926453
"row_extra_quote55_col6.csv",5.42712998390198
"row_extra_quote55_col7.csv",4.9824481010437
"row_extra_quote55_col8.csv",2.98297715187073
"row_extra_quote56_col0.csv",2.80920243263245
"row_extra_quote56_col1.csv",2.99684047698975
"row_extra_quote56_col2.csv",2.99428081512451
"row_extra_quote56_col3.csv",0.432149171829224
"row_extra_quote56_col4.csv",5.0245144367218
"row_extra_quote56_col5.csv",3.04806447029114
"row_extra_quote56_col6.csv",2.82152700424194
"row_extra_quote56_col7.csv",5.02153587341309
"row_extra_quote56_col8.csv",2.96674227714539
"row_extra_quote57_col0.csv",2.88317728042603
"row_extra_quote57_col1.csv",2.80214548110962
"row_extra_quote57_col2.csv",2.78047037124634
"row_extra_quote57_col3.csv",0.86094069480896
"row_extra_quote57_col4.csv",2.76720380783081
"row_extra_quote57_col5.csv",2.79012989997864
"row_extra_quote57_col6.csv",5.21635413169861
"row_extra_quote57_col7.csv",5.18522596359253
"row_extra_quote57_col8.csv",2.73522210121155
"row_extra_quote58_col0.csv",2.91654801368713
"row_extra_quote58_col1.csv",2.86168694496155
"row_extra_quote58_col2.csv",2.99161267280579
"row_extra_quote58_col3.csv",0.433656692504883
"row_extra_quote58_col4.csv",2.85237050056458
"row_extra_quote58_col5.csv",5.06761026382446
"row_extra_quote58_col6.csv",5.3363037109375
"row_extra_quote58_col7.csv",5.0737407207489
"row_extra_quote58_col8.csv",2.75422787666321
"row_extra_quote59_col0.csv",3.02038812637329
"row_extra_quote59_col1.csv",2.87827515602112
"row_extra_quote59_col2.csv",0.397689580917358
"row_extra_quote59_col3.csv",2.79344940185547
"row_extra_quote59_col4.csv",2.9200656414032
"row_extra_quote59_col5.csv",5.20712733268738
"row_extra_quote59_col6.csv",2.833411693573
"row_extra_quote59_col7.csv",5.63284683227539
"row_extra_quote59_col8.csv",2.88407373428345
"row_extra_quote6_col0.csv",2.8571891784668
"row_extra_quote6_col1.csv",0.759729623794556
"row_extra_quote6_col2.csv",2.85620188713074
"row_extra_quote6_col3.csv",3.07196974754333
"row_extra_quote6_col4.csv",2.99960994720459
"row_extra_quote6_col5.csv",2.72705817222595
"row_extra_quote6_col6.csv",5.08609986305237
"row_extra_quote6_col7.csv",5.31913948059082
"row_extra_quote6_col8.csv",2.76208996772766
"row_extra_quote60_col0.csv",2.75158452987671
"row_extra_quote60_col1.csv",0.72614312171936
"row_extra_quote60_col2.csv",2.94616723060608
"row_extra_quote60_col3.csv",2.74110960960388
"row_extra_quote60_col4.csv",2.71331644058228
"row_extra_quote60_col5.csv",5.31095218658447
"row_extra_quote60_col6.csv",2.86250019073486
"row_extra_quote60_col7.csv",5.18215608596802
"row_extra_quote60_col8.csv",2.90620875358582
"row_extra_quote61_col0.csv",2.78318881988525
"row_extra_quote61_col1.csv",0.624243021011353
"row_extra_quote61_col2.csv",3.00367641448975
"row_extra_quote61_col3.csv",2.85576844215393
"row_extra_quote61_col4.csv",3.05339336395264
"row_extra_quote61_col5.csv",2.71763968467712
"row_extra_quote61_col6.csv",5.24484300613403
"row_extra_quote61_col7.csv",5.10523581504822
"row_extra_quote61_col8.csv",3.09505605697632
"row_extra_quote62_col0.csv",2.78957080841064
"row_extra_quote62_col1.csv",0.558829307556152
"row_extra_quote62_col2.csv",2.79127335548401
"row_extra_quote62_col3.csv",3.13957643508911
"row_extra_quote62_col4.csv",2.77031707763672
"row_extra_quote62_col5.csv",2.76973104476929
"row_extra_quote62_col6.csv",5.32694840431213
"row_extra_quote62_col7.csv",5.0955331325531
"row_extra_quote62_col8.csv",2.87032437324524
"row_extra_quote63_col0.csv",3.13503861427307
"row_extra_quote63_col1.csv",0.66977858543396
"row_extra_quote63_col2.csv",2.75016188621521
"row_extra_quote63_col3.csv",2.94673848152161
"row_extra_quote63_col4.csv",5.10653829574585
"row_extra_quote63_col5.csv",3.00793552398682
"row_extra_quote63_col6.csv",2.97160172462463
"row_extra_quote63_col7.csv",5.08417820930481
"row_extra_quote63_col8.csv",2.82577991485596
"row_extra_quote64_col0.csv",0.79430890083313
"row_extra_quote64_col1.csv",2.83658409118652
"row_extra_quote64_col2.csv",2.82457566261292
"row_extra_quote64_col3.csv",2.9327609539032
"row_extra_quote64_col4.csv",2.88084769248962
"row_extra_quote64_col5.csv",5.04164886474609
"row_extra_quote64_col6.csv",2.82936549186707
"row_extra_quote64_col7.csv",5.35988235473633
"row_extra_quote64_col8.csv",2.78032875061035
"row_extra_quote65_col0.csv",0.486525535583496
"row_extra_quote65_col1.csv",3.07719492912292
"row_extra_quote65_col2.csv",2.93299674987793
"row_extra_quote65_col3.csv",2.75815010070801
