filename,code_generation_llm_gpt_5_4_mini_time_0
combo__more_columns_row_10_col_4__mixed_delimiters_within_row_row_11_range_3_0x3B.csv,5.927885293960571
combo__move_header_row5__preamble_2_raw_empty_row.csv,3.691763162612915
combo__move_header_row5__preamble_2_raw_empty_row__footnote_2_blank_line.csv,4.994587659835815
combo__multiline_header_rows_3__footnote_2_blank_line.csv,6.240550518035889
combo__multiline_header_rows_3__mixed_delimiters_within_row_row_4_range_3_0x3B__footnote_2_blank_line.csv,5.606943130493164
combo__row_quotation_mark_2_0x27__mixed_delimiters_within_row_row_2_range_3_0x3B.csv,4.242292642593384
file_commented_row_41.csv,4.400250196456909
file_commented_row_49.csv,4.7972187995910645
file_commented_row_56.csv,15.529266357421875
file_double_escaping_backslash_row_3_col_7.csv,5.703873157501221
file_double_escaping_double_quote_row_2_col_7.csv,6.1179773807525635
file_double_trailing_newline.csv,4.109044075012207
file_embedded_json_cell_2_1_len_4.csv,20.627646923065186
file_escape_char_0x00.csv,4.273132085800171
file_escape_char_0x5C.csv,6.014777421951294
file_excel_formulas.csv,5.275785207748413
file_extremely_long_field_row_3_col_6_len_10000.csv,5.331346750259399
file_field_delimiter_0x20.csv,6.091094732284546
file_field_delimiter_0x2C_0x20.csv,4.929425239562988
file_field_delimiter_0x3B.csv,17.407519817352295
file_field_delimiter_0x9.csv,4.812262535095215
file_footnote_1.csv,4.222947835922241
file_footnote_3.csv,4.46731972694397
file_footnote_3_blank_line.csv,4.580259799957275
file_header_multirow_2.csv,17.335322856903076
file_header_multirow_3.csv,4.149698734283447
file_header_only.csv,3.2334396839141846
file_less_columns_deleted_value_row_26_col_5.csv,3.6961915493011475
file_less_columns_deleted_value_row_40_col_1.csv,4.2421605587005615
file_less_columns_deleted_value_row_45_col_7.csv,3.843930244445801
file_less_columns_deleted_value_row_57_col_1.csv,3.5433731079101562
file_less_columns_deleted_value_row_70_col_3.csv,5.507003307342529
file_mixed_delimiters_whole_row_row_13_0x3B.csv,4.941474676132202
file_mixed_delimiters_within_row_row_13_range_1_0x3B.csv,5.377782583236694
file_mixed_delimiters_within_row_row_13_range_3_0x3B.csv,4.949288368225098
file_mixed_time_formats_day_month_year.csv,3.4771461486816406
file_mixed_time_formats_iso_8601.csv,5.047863006591797
file_mixed_time_formats_long_month_name.csv,10.935842514038086
file_mixed_time_formats_long_month_name_unquoted.csv,4.534648180007935
file_mixed_time_formats_month_day_year.csv,3.569094657897949
file_more_columns_row_34_col_1.csv,5.223308086395264
file_more_columns_row_39_col_8.csv,4.1184587478637695
file_more_columns_row_72_col_5.csv,3.797844171524048
file_more_columns_row_79_col_7.csv,3.7161059379577637
file_more_columns_row_9_col_6.csv,11.620364427566528
file_move_header_row8.csv,7.276014804840088
file_multiline_header_rows_3.csv,3.43194842338562
file_no_header.csv,3.52508807182312
file_no_payload.csv,41.097235679626465
file_no_trailing_newline.csv,4.484904527664185
file_num_columns_1000.csv,7.288837909698486
file_num_columns_pad_randints_1000.csv,7.433046579360962
file_num_rows_50000_repeat_file.csv,6.399122953414917
file_one_data_row.csv,3.927590847015381
file_preamble.csv,11.90052580833435
file_quotation_char_0x27.csv,4.083695411682129
file_quotation_char_none.csv,44.06157922744751
file_record_delimiter_0xA.csv,3.434546709060669
file_record_delimiter_0xD.csv,5.388084411621094
file_superheader_sparse_transaction_info_cols_0-1-2_group_product_info_cols_3-4-5-6-7_group_notes_cols_8.csv,4.132732152938843
file_superheader_whitespace_aligned_columns_transaction_info_cols_0-1-2_group_product_info_cols_3-4-5-6-7_group_notes_cols_8.csv,6.052588701248169
file_unescaped_multiline_string_row_2_col_7.csv,3.5622456073760986
file_unquoted_lists_row_9_col_6.csv,3.0338339805603027
file_whitespace_delimiter_cells_quoted_empty_last_column_padded.csv,10.31430459022522
file_whitespace_delimiter_cells_quoted_padded.csv,4.040249824523926
file_whitespace_delimiter_cells_quoted_unpadded.csv,3.726489305496216
file_whitespace_delimiter_cells_unquoted_padded.csv,4.029745578765869
row_quotation_mark_12_0x27.csv,3.562648296356201
source.csv,3.970047950744629
