file,duckdbparse_success,duckdbparse_header_precision,duckdbparse_header_recall,duckdbparse_header_f1,duckdbparse_record_precision,duckdbparse_record_recall,duckdbparse_record_f1,duckdbparse_cell_precision,duckdbparse_cell_recall,duckdbparse_cell_f1
lineend_crlf_in_unquoted_cell.csv,1,1.0,1.0,1.0,0.9879518072289156,0.9761904761904762,0.9820359281437125,0.9986772486772487,0.9869281045751634,0.9927679158448389
lineend_byte_after_each_crlf.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.011904761904761904,1.0,0.023529411764705882
lineend_fe_plus_nuls.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.011904761904761904,1.0,0.023529411764705882
lineend_c1_mid_cell.csv,1,1.0,1.0,1.0,0.7831325301204819,1.0,0.8783783783783784,0.7857142857142857,1.0,0.88
lineend_nel_inside_cells.csv,1,1.0,1.0,1.0,0.7831325301204819,0.7831325301204819,0.783132530120482,0.9761904761904762,0.9761904761904762,0.9761904761904762
lineend_interleave_ls_ps_crlf.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.3082010582010582,0.89272030651341,0.45821042281219276
lineend_three_byte_after_crlf.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.011904761904761904,1.0,0.023529411764705882
lineend_random_c1_throughout.csv,1,1.0,1.0,1.0,0.6506024096385542,1.0,0.7883211678832116,0.6547619047619048,1.0,0.7913669064748202
lineend_bom_after_each_crlf.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8902116402116402,0.8797385620915033,0.8849441157133465
lineend_double_ff_delim.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.011904761904761904,1.0,0.023529411764705882
lineend_cr_only_with_stray_lf.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lineend_quote_before_crlf_back_half.csv,1,1.0,1.0,1.0,0.4939759036144578,0.8723404255319149,0.6307692307692309,0.5634920634920635,0.9861111111111112,0.7171717171717172
