filename,opencsv_time_0
"row_extra_quote80_col1.csv",0.11230990290641785
"row_less_sep_row57_col2.csv",0.02097310870885849
"row_extra_quote57_col2.csv",0.02082575485110283
"row_extra_quote33_col5.csv",0.02881746180355549
"row_less_sep_row81_col5.csv",0.021013492718338966
"row_less_sep_row2_col7.csv",0.022246751934289932
"row_less_sep_row67_col4.csv",0.024105608463287354
"row_less_sep_row21_col4.csv",0.02156752347946167
"row_more_sep_row17_col6.csv",0.028879784047603607
"row_less_sep_row56_col2.csv",0.023494752123951912
"row_more_sep_row57_col2.csv",0.020394660532474518
"row_extra_quote14_col4.csv",0.03626057505607605
"row_less_sep_row61_col6.csv",0.021676745265722275
"row_extra_quote20_col6.csv",0.04550360143184662
"row_extra_quote74_col3.csv",0.02104737050831318
"row_extra_quote53_col7.csv",0.021233243867754936
"row_less_sep_row34_col6.csv",0.020405283197760582
"row_more_sep_row5_col3.csv",0.019841963425278664
"row_more_sep_row10_col0.csv",0.022039571776986122
"row_less_sep_row2_col2.csv",0.02011520229279995
"row_more_sep_row61_col5.csv",0.020029911771416664
"row_extra_quote12_col5.csv",0.03319733962416649
"row_less_sep_row47_col2.csv",0.020019609481096268
"row_more_sep_row13_col2.csv",0.020242875441908836
"row_extra_quote41_col1.csv",0.023428769782185555
"row_more_sep_row37_col5.csv",0.01987641677260399
"row_extra_quote58_col4.csv",0.018270554021000862
"row_extra_quote6_col8.csv",0.04029325023293495
"row_more_sep_row2_col4.csv",0.021023403853178024
"row_more_sep_row76_col5.csv",0.020429065451025963
"row_extra_quote75_col8.csv",0.019358152523636818
"row_extra_quote16_col6.csv",0.033995844423770905
"row_less_sep_row25_col7.csv",0.02311796322464943
"row_extra_quote3_col1.csv",0.04930580034852028
"row_less_sep_row44_col6.csv",0.026956208050251007
"row_more_sep_row8_col5.csv",0.020217055454850197
"row_more_sep_row31_col8.csv",0.020464297384023666
"row_more_sep_row5_col6.csv",0.02059119939804077
"row_extra_quote59_col8.csv",0.01913798786699772
"row_less_sep_row41_col6.csv",0.01972714252769947
"row_extra_quote53_col8.csv",0.0206946711987257
"row_more_sep_row3_col1.csv",0.020440243184566498
"row_more_sep_row81_col1.csv",0.020039213821291924
"row_extra_quote44_col7.csv",0.022856319323182106
"row_extra_quote41_col5.csv",0.024745633825659752
"row_more_sep_row74_col5.csv",0.019715387374162674
"row_more_sep_row28_col0.csv",0.020543361082673073
"row_more_sep_row47_col5.csv",0.019764315336942673
"row_more_sep_row44_col4.csv",0.019927527755498886
"row_more_sep_row51_col6.csv",0.020254220813512802
"row_more_sep_row32_col1.csv",0.01981739141047001
"row_extra_quote46_col3.csv",0.0222883652895689
"row_extra_quote56_col2.csv",0.019199304282665253
"row_more_sep_row30_col6.csv",0.02062363177537918
"row_less_sep_row69_col4.csv",0.02039499580860138
"row_extra_quote0_col0.csv",0.0429362989962101
"row_more_sep_row30_col2.csv",0.02222907915711403
"row_more_sep_row14_col8.csv",0.020263247191905975
"row_less_sep_row54_col2.csv",0.02217566780745983
"row_less_sep_row31_col5.csv",0.02064632810652256
"row_extra_quote30_col0.csv",0.029918191954493523
"row_more_sep_row60_col1.csv",0.020189061760902405
"row_extra_quote10_col3.csv",0.04118383675813675
"row_less_sep_row6_col5.csv",0.020625988021492958
"row_less_sep_row39_col2.csv",0.01983690820634365
"row_less_sep_row46_col8.csv",0.022539176046848297
"row_extra_quote76_col5.csv",0.01919851265847683
"row_extra_quote31_col8.csv",0.025693420320749283
"row_extra_quote56_col8.csv",0.018755128607153893
"row_less_sep_row48_col7.csv",0.02002858743071556
"row_more_sep_row8_col2.csv",0.019913656637072563
"row_less_sep_row83_col8.csv",0.01989917643368244
"row_more_sep_row68_col3.csv",0.02005218341946602
"row_more_sep_row0_col7.csv",0.0200330913066864
"row_less_sep_row79_col2.csv",0.01992698386311531
"row_less_sep_row4_col7.csv",0.020545734092593193
"row_more_sep_row80_col1.csv",0.021344691514968872
"row_less_sep_row13_col5.csv",0.0201173834502697
"row_more_sep_row22_col3.csv",0.020643971860408783
"row_less_sep_row58_col2.csv",0.020203696563839912
"row_more_sep_row43_col5.csv",0.020755907520651817
"row_extra_quote37_col0.csv",0.022684447467327118
"row_extra_quote17_col1.csv",0.031521402299404144
"row_extra_quote38_col0.csv",0.024628130719065666
"row_less_sep_row37_col6.csv",0.02022891864180565
"row_extra_quote16_col8.csv",0.03106626123189926
"row_less_sep_row15_col5.csv",0.020042438060045242
"row_less_sep_row15_col1.csv",0.020129291340708733
"row_less_sep_row67_col5.csv",0.02015591599047184
"row_less_sep_row12_col8.csv",0.019858788698911667
"row_extra_quote45_col8.csv",0.02170918881893158
"row_field_delimiter_29_0x20.csv",0.020143063738942146
"row_field_delimiter_67_0x20.csv",0.0201126616448164
"row_less_sep_row53_col6.csv",0.02077210322022438
"row_more_sep_row60_col0.csv",0.020083431154489517
"row_extra_quote70_col8.csv",0.01844455488026142
"row_extra_quote22_col6.csv",0.027268875390291214
"row_extra_quote20_col5.csv",0.03003947250545025
"row_less_sep_row68_col3.csv",0.020927846431732178
"row_less_sep_row59_col7.csv",0.02125614508986473
"row_more_sep_row77_col2.csv",0.01974761113524437
"row_more_sep_row82_col4.csv",0.01972397230565548
"row_more_sep_row61_col4.csv",0.019996406510472298
"row_less_sep_row54_col1.csv",0.02040787786245346
"row_extra_quote56_col4.csv",0.018531352281570435
"row_more_sep_row33_col3.csv",0.02046162821352482
"row_extra_quote57_col6.csv",0.018740149214863777
"row_more_sep_row19_col0.csv",0.019687967374920845
"row_more_sep_row23_col6.csv",0.020148012787103653
"row_less_sep_row21_col2.csv",0.019624624401330948
"row_more_sep_row66_col5.csv",0.023033203557133675
"row_extra_quote5_col2.csv",0.03610772266983986
"row_less_sep_row4_col2.csv",0.019870683550834656
"row_less_sep_row10_col1.csv",0.019773997366428375
"row_extra_quote1_col3.csv",0.0382402166724205
"row_extra_quote69_col3.csv",0.018835479393601418
"row_more_sep_row38_col8.csv",0.019707659259438515
"row_extra_quote32_col8.csv",0.023880593478679657
"row_extra_quote58_col3.csv",0.018348071724176407
"row_extra_quote79_col0.csv",0.02016283944249153
"row_extra_quote68_col2.csv",0.024530451744794846
"row_more_sep_row80_col5.csv",0.02011887915432453
"row_extra_quote33_col8.csv",0.024005824699997902
"row_less_sep_row37_col7.csv",0.020386647433042526
"row_field_delimiter_38_0x20.csv",0.020664291456341743
"row_field_delimiter_5_0x20.csv",0.01953152008354664
"row_extra_quote32_col1.csv",0.02341296337544918
"row_more_sep_row81_col2.csv",0.019543927162885666
"row_more_sep_row21_col5.csv",0.019469771534204483
"row_extra_quote41_col0.csv",0.021447880193591118
"row_less_sep_row30_col8.csv",0.019987819716334343
"row_less_sep_row74_col3.csv",0.019806668162345886
"row_more_sep_row53_col6.csv",0.01950923725962639
"row_less_sep_row9_col5.csv",0.019742455333471298
"row_extra_quote34_col4.csv",0.02472812309861183
"row_more_sep_row68_col5.csv",0.01985309086740017
"row_extra_quote71_col6.csv",0.018574343994259834
"row_extra_quote9_col6.csv",0.03279922902584076
"row_more_sep_row80_col8.csv",0.019946835935115814
"row_more_sep_row4_col6.csv",0.01939198188483715
"row_extra_quote61_col3.csv",0.017784645780920982
"row_less_sep_row4_col4.csv",0.019519874826073647
"row_more_sep_row67_col8.csv",0.019662464037537575
"row_more_sep_row61_col8.csv",0.01989045925438404
"row_more_sep_row47_col2.csv",0.01964300125837326
"row_field_delimiter_21_0x20.csv",0.01973525993525982
"row_extra_quote28_col7.csv",0.02587098814547062
"row_less_sep_row36_col4.csv",0.019546151161193848
"row_extra_quote36_col7.csv",0.022277100011706352
"row_more_sep_row82_col8.csv",0.019670071080327034
"row_more_sep_row9_col7.csv",0.01963348127901554
"row_extra_quote7_col5.csv",0.0351945161819458
"row_more_sep_row31_col3.csv",0.01950007677078247
"row_less_sep_row28_col8.csv",0.020056623965501785
"row_less_sep_row65_col2.csv",0.01978805474936962
"row_more_sep_row34_col4.csv",0.01985323242843151
"row_less_sep_row23_col4.csv",0.019879400730133057
"row_more_sep_row66_col0.csv",0.020127244293689728
"row_less_sep_row15_col7.csv",0.021419094875454903
"row_less_sep_row18_col5.csv",0.019603928551077843
"row_field_delimiter_55_0x20.csv",0.019658826291561127
"row_less_sep_row56_col6.csv",0.019448064267635345
"row_field_delimiter_22_0x20.csv",0.01981469988822937
"row_less_sep_row36_col3.csv",0.019867807626724243
"row_less_sep_row3_col5.csv",0.019779987633228302
"row_more_sep_row10_col7.csv",0.01985134370625019
"row_extra_quote63_col8.csv",0.018065903335809708
"row_less_sep_row82_col5.csv",0.019688056781888008
"row_less_sep_row19_col4.csv",0.02117890864610672
"row_more_sep_row79_col5.csv",0.0264876801520586
"row_extra_quote79_col8.csv",0.023912934586405754
"row_less_sep_row49_col7.csv",0.024441752582788467
"row_extra_quote30_col3.csv",0.029171369969844818
"row_less_sep_row5_col1.csv",0.025127103552222252
"row_less_sep_row76_col1.csv",0.0358864888548851
"row_more_sep_row80_col7.csv",0.02198503166437149
"row_less_sep_row75_col6.csv",0.020885949954390526
"row_more_sep_row64_col5.csv",0.02024121582508087
"row_extra_quote23_col5.csv",0.027276305481791496
"row_more_sep_row11_col0.csv",0.019787335768342018
"row_more_sep_row30_col7.csv",0.02010263130068779
"row_less_sep_row82_col8.csv",0.01969739980995655
"row_less_sep_row33_col2.csv",0.019699854776263237
"row_extra_quote46_col5.csv",0.020161155611276627
"row_field_delimiter_44_0x20.csv",0.019593192264437675
"row_less_sep_row69_col1.csv",0.02116541564464569
"row_extra_quote4_col3.csv",0.04209722578525543
"row_more_sep_row69_col2.csv",0.020635584369301796
"row_more_sep_row45_col8.csv",0.019554324448108673
"row_field_delimiter_1_0x20.csv",0.020394647493958473
"row_more_sep_row50_col5.csv",0.019773738458752632
"row_less_sep_row16_col3.csv",0.020099647343158722
"row_more_sep_row28_col1.csv",0.020006747916340828
"row_more_sep_row82_col0.csv",0.019633080810308456
"row_less_sep_row22_col5.csv",0.019580548629164696
"row_less_sep_row51_col5.csv",0.020054062828421593
"row_extra_quote83_col7.csv",0.02015066146850586
"row_extra_quote41_col7.csv",0.02297503687441349
"row_more_sep_row62_col3.csv",0.019833000376820564
"row_more_sep_row73_col6.csv",0.020167017355561256
"row_more_sep_row71_col4.csv",0.019719891250133514
"row_less_sep_row20_col3.csv",0.019590945914387703
"row_less_sep_row70_col7.csv",0.02086670510470867
"row_less_sep_row78_col6.csv",0.019387826323509216
"row_less_sep_row18_col7.csv",0.019779467955231667
"row_extra_quote55_col0.csv",0.0199322160333395
"row_extra_quote71_col5.csv",0.018553733825683594
"row_less_sep_row35_col4.csv",0.01962113194167614
"row_extra_quote19_col5.csv",0.029105091467499733
"row_extra_quote41_col4.csv",0.022402344271540642
"row_more_sep_row58_col8.csv",0.02008211985230446
"row_more_sep_row46_col4.csv",0.019635099917650223
"row_more_sep_row13_col3.csv",0.019507599994540215
"row_extra_quote78_col1.csv",0.019147194921970367
"row_extra_quote57_col7.csv",0.019039012491703033
"row_extra_quote59_col3.csv",0.018111642450094223
"row_more_sep_row29_col2.csv",0.020286064594984055
"row_more_sep_row57_col8.csv",0.019550329074263573
"row_more_sep_row80_col6.csv",0.019468123093247414
"row_more_sep_row52_col6.csv",0.01995209977030754
"row_extra_quote80_col0.csv",0.01959095522761345
"row_extra_quote66_col3.csv",0.018368208780884743
"row_more_sep_row83_col8.csv",0.019285907968878746
"row_less_sep_row37_col2.csv",0.01995738409459591
"row_less_sep_row78_col8.csv",0.020955003798007965
"row_more_sep_row26_col4.csv",0.022863151505589485
"row_extra_quote67_col2.csv",0.018553927540779114
"row_less_sep_row69_col6.csv",0.02019783854484558
"row_extra_quote3_col4.csv",0.03919987753033638
"row_more_sep_row74_col1.csv",0.020100267603993416
"row_extra_quote47_col4.csv",0.021112244576215744
"row_extra_quote53_col3.csv",0.02049657516181469
"row_extra_quote79_col1.csv",0.019917605444788933
"row_more_sep_row53_col5.csv",0.021642183884978294
"row_less_sep_row79_col7.csv",0.021097732707858086
"row_extra_quote1_col6.csv",0.04089600220322609
"row_less_sep_row62_col8.csv",0.02009390853345394
"row_more_sep_row25_col6.csv",0.020033635199069977
"row_extra_quote56_col3.csv",0.01905137673020363
"row_extra_quote32_col2.csv",0.02566802315413952
"row_more_sep_row25_col5.csv",0.022540340200066566
"row_more_sep_row6_col0.csv",0.020886991173028946
"row_extra_quote62_col7.csv",0.019772976636886597
"row_more_sep_row38_col0.csv",0.020669642835855484
"row_less_sep_row71_col2.csv",0.020056720823049545
"row_more_sep_row28_col6.csv",0.01985679194331169
"row_extra_quote58_col2.csv",0.018199559301137924
"row_extra_quote11_col4.csv",0.03213642165064812
"row_extra_quote11_col2.csv",0.037120915949344635
"row_more_sep_row25_col7.csv",0.020059499889612198
"row_extra_quote30_col7.csv",0.0254750344902277
"row_less_sep_row13_col2.csv",0.021439392119646072
"row_field_delimiter_31_0x20.csv",0.021229468286037445
"row_field_delimiter_4_0x20.csv",0.020520206540822983
"row_more_sep_row18_col8.csv",0.019798744469881058
"row_more_sep_row48_col0.csv",0.022103339433670044
"row_more_sep_row2_col3.csv",0.0196209903806448
"row_less_sep_row51_col4.csv",0.020208783447742462
"row_less_sep_row24_col8.csv",0.02089199610054493
"row_more_sep_row7_col7.csv",0.020636647939682007
"row_more_sep_row37_col4.csv",0.02012399397790432
"row_more_sep_row67_col7.csv",0.019832024350762367
"row_less_sep_row30_col5.csv",0.01986190490424633
"row_less_sep_row80_col6.csv",0.019816575571894646
"row_extra_quote37_col5.csv",0.02531164325773716
"row_more_sep_row15_col2.csv",0.01972292922437191
"row_more_sep_row5_col5.csv",0.020379971712827682
"row_more_sep_row15_col0.csv",0.020771224051713943
"row_more_sep_row63_col4.csv",0.020548619329929352
"row_more_sep_row83_col2.csv",0.02014542929828167
"row_extra_quote47_col5.csv",0.025837905704975128
"row_less_sep_row11_col6.csv",0.020326755940914154
"row_more_sep_row14_col7.csv",0.02082052454352379
"row_less_sep_row60_col1.csv",0.019666651263833046
"row_extra_quote64_col8.csv",0.01889129914343357
"row_less_sep_row77_col1.csv",0.020025592297315598
"row_extra_quote23_col1.csv",0.02673633024096489
"row_extra_quote70_col3.csv",0.018045304343104362
"row_more_sep_row50_col4.csv",0.020718516781926155
"row_less_sep_row2_col4.csv",0.0210847407579422
"row_more_sep_row44_col3.csv",0.020548664033412933
"row_less_sep_row76_col6.csv",0.02060176432132721
