filename,clevercs_time_0
row_extra_quote80_col1.csv,0.034215688705444336
row_less_sep_row57_col2.csv,0.02493143081665039
row_extra_quote57_col2.csv,0.024500131607055664
row_extra_quote33_col5.csv,0.03275442123413086
row_less_sep_row81_col5.csv,0.024562597274780273
row_less_sep_row2_col7.csv,0.025528430938720703
row_less_sep_row67_col4.csv,0.025179147720336914
row_less_sep_row21_col4.csv,0.025452136993408203
row_more_sep_row17_col6.csv,0.02505207061767578
row_less_sep_row56_col2.csv,0.025661230087280273
row_more_sep_row57_col2.csv,0.025944232940673828
row_extra_quote14_col4.csv,0.03252983093261719
row_less_sep_row61_col6.csv,0.025552749633789062
row_extra_quote20_col6.csv,0.03440666198730469
row_extra_quote74_col3.csv,0.02557969093322754
row_extra_quote53_col7.csv,0.029256343841552734
row_less_sep_row34_col6.csv,0.02617168426513672
row_more_sep_row5_col3.csv,0.0270233154296875
row_more_sep_row10_col0.csv,0.025418758392333984
row_less_sep_row2_col2.csv,0.025454998016357422
row_more_sep_row61_col5.csv,0.02553558349609375
row_extra_quote12_col5.csv,0.03171968460083008
row_less_sep_row47_col2.csv,0.026109695434570312
row_more_sep_row13_col2.csv,0.02543783187866211
row_extra_quote41_col1.csv,0.032698869705200195
row_more_sep_row37_col5.csv,0.025423049926757812
row_extra_quote58_col4.csv,0.024958372116088867
row_extra_quote6_col8.csv,0.03153848648071289
row_more_sep_row2_col4.csv,0.02574944496154785
row_more_sep_row76_col5.csv,0.026294469833374023
row_extra_quote75_col8.csv,0.026905536651611328
row_extra_quote16_col6.csv,0.03614234924316406
row_less_sep_row25_col7.csv,0.02560734748840332
row_extra_quote3_col1.csv,0.03238821029663086
row_less_sep_row44_col6.csv,0.024600982666015625
row_more_sep_row8_col5.csv,0.025354862213134766
row_more_sep_row31_col8.csv,0.025025367736816406
row_more_sep_row5_col6.csv,0.024825334548950195
row_extra_quote59_col8.csv,0.02499866485595703
row_less_sep_row41_col6.csv,0.024837970733642578
row_extra_quote53_col8.csv,0.028827190399169922
row_more_sep_row3_col1.csv,0.025841236114501953
row_more_sep_row81_col1.csv,0.028134584426879883
row_extra_quote44_col7.csv,0.03669905662536621
row_extra_quote41_col5.csv,0.031714677810668945
row_more_sep_row74_col5.csv,0.02483367919921875
row_more_sep_row28_col0.csv,0.025162458419799805
row_more_sep_row47_col5.csv,0.025147676467895508
row_more_sep_row44_col4.csv,0.025194883346557617
row_more_sep_row51_col6.csv,0.025350570678710938
row_more_sep_row32_col1.csv,0.024514436721801758
row_extra_quote46_col3.csv,0.03212690353393555
row_extra_quote56_col2.csv,0.02400827407836914
row_more_sep_row30_col6.csv,0.02440786361694336
row_less_sep_row69_col4.csv,0.02588486671447754
row_extra_quote0_col0.csv,0.030538082122802734
row_more_sep_row30_col2.csv,0.024628877639770508
row_more_sep_row14_col8.csv,0.02581930160522461
row_less_sep_row54_col2.csv,0.02506542205810547
row_less_sep_row31_col5.csv,0.02581930160522461
row_extra_quote30_col0.csv,0.0326235294342041
row_more_sep_row60_col1.csv,0.025810956954956055
row_extra_quote10_col3.csv,0.031434059143066406
row_less_sep_row6_col5.csv,0.02488255500793457
row_less_sep_row39_col2.csv,0.025013208389282227
row_less_sep_row46_col8.csv,0.02521347999572754
row_extra_quote76_col5.csv,0.02509021759033203
row_extra_quote31_col8.csv,0.03258061408996582
row_extra_quote56_col8.csv,0.027765512466430664
row_less_sep_row48_col7.csv,0.02494025230407715
row_more_sep_row8_col2.csv,0.026417255401611328
row_less_sep_row83_col8.csv,0.02509593963623047
row_more_sep_row68_col3.csv,0.02520895004272461
row_more_sep_row0_col7.csv,0.025101423263549805
row_less_sep_row79_col2.csv,0.025457143783569336
row_less_sep_row4_col7.csv,0.02511739730834961
row_more_sep_row80_col1.csv,0.024732112884521484
row_less_sep_row13_col5.csv,0.02516007423400879
row_more_sep_row22_col3.csv,0.02487969398498535
row_less_sep_row58_col2.csv,0.025056838989257812
row_more_sep_row43_col5.csv,0.024806499481201172
row_extra_quote37_col0.csv,0.033875465393066406
row_extra_quote17_col1.csv,0.03369760513305664
row_extra_quote38_col0.csv,0.033132076263427734
row_less_sep_row37_col6.csv,0.02479267120361328
row_extra_quote16_col8.csv,0.03198814392089844
row_less_sep_row15_col5.csv,0.02510976791381836
row_less_sep_row15_col1.csv,0.025165796279907227
row_less_sep_row67_col5.csv,0.024712085723876953
row_less_sep_row12_col8.csv,0.02464747428894043
row_extra_quote45_col8.csv,0.032746315002441406
row_field_delimiter_29_0x20.csv,0.024988889694213867
row_field_delimiter_67_0x20.csv,0.026696443557739258
row_less_sep_row53_col6.csv,0.024684429168701172
row_more_sep_row60_col0.csv,0.025664329528808594
row_extra_quote70_col8.csv,0.025495290756225586
row_extra_quote22_col6.csv,0.034445762634277344
row_extra_quote20_col5.csv,0.03480100631713867
row_less_sep_row68_col3.csv,0.024598121643066406
row_less_sep_row59_col7.csv,0.02506566047668457
row_more_sep_row77_col2.csv,0.024452924728393555
row_more_sep_row82_col4.csv,0.024528980255126953
row_more_sep_row61_col4.csv,0.024543285369873047
row_less_sep_row54_col1.csv,0.024476051330566406
row_extra_quote56_col4.csv,0.024645328521728516
row_more_sep_row33_col3.csv,0.024631261825561523
row_extra_quote57_col6.csv,0.025658130645751953
row_more_sep_row19_col0.csv,0.024172544479370117
row_more_sep_row23_col6.csv,0.02459859848022461
row_less_sep_row21_col2.csv,0.025310277938842773
row_more_sep_row66_col5.csv,0.024915695190429688
row_extra_quote5_col2.csv,0.03531169891357422
row_less_sep_row4_col2.csv,0.02683544158935547
row_less_sep_row10_col1.csv,0.025804758071899414
row_extra_quote1_col3.csv,0.032225608825683594
row_extra_quote69_col3.csv,0.02576303482055664
row_more_sep_row38_col8.csv,0.02539348602294922
row_extra_quote32_col8.csv,0.0325469970703125
row_extra_quote58_col3.csv,0.02523660659790039
row_extra_quote79_col0.csv,0.0271604061126709
row_extra_quote68_col2.csv,0.024864673614501953
row_more_sep_row80_col5.csv,0.02541804313659668
row_extra_quote33_col8.csv,0.033287763595581055
row_less_sep_row37_col7.csv,0.025058269500732422
row_field_delimiter_38_0x20.csv,0.024945974349975586
