filename,duckdbauto_time_0
dialect_colnames_lies_unrelated_names.csv,0.005099058151245117
dialect_combo_comma_space_with_cp1252.csv,0.0049092769622802734
dialect_combo_preamble_and_multi_header.csv,0.005202770233154297
dialect_combo_quote_single_escape_backslash.csv,0.004761934280395508
dialect_combo_utf16le_semicolon.csv,0.009564399719238281
dialect_delim_lies_comma_actual_comma_space.csv,0.005069255828857422
dialect_delim_lies_comma_actual_double_pipe.csv,0.005668163299560547
dialect_delim_lies_comma_actual_nul.csv,0.00469517707824707
dialect_delim_lies_comma_actual_pipe.csv,0.00439453125
dialect_delim_lies_comma_actual_semicolon.csv,0.005614757537841797
dialect_delim_lies_comma_actual_tab.csv,0.004675865173339844
dialect_delim_lies_comma_space_actual_comma.csv,0.005106449127197266
dialect_delim_lies_semicolon_actual_comma.csv,0.004418134689331055
dialect_delim_lies_tab_actual_comma.csv,0.004302978515625
dialect_delim_subtle_half_semicolon.csv,0.004714488983154297
dialect_delim_subtle_mostly_comma_some_semicolon.csv,0.0049974918365478516
dialect_encoding_bom_utf8_lies_utf16le.csv,0.005319833755493164
dialect_encoding_lies_ascii_actual_cp1252.csv,0.004762887954711914
dialect_encoding_lies_ascii_actual_utf8.csv,0.0051004886627197266
dialect_encoding_lies_latin1_actual_utf8.csv,0.005134105682373047
dialect_encoding_lies_utf8_actual_big5.csv,0.0052793025970458984
dialect_encoding_lies_utf8_actual_utf16be.csv,0.008507490158081055
dialect_encoding_lies_utf8_actual_utf16le.csv,0.008439779281616211
dialect_escape_lies_backslash_actual_doubled.csv,0.0044748783111572266
dialect_escape_lies_doubled_actual_backslash.csv,0.0048618316650390625
dialect_header_lies_five_actual_one.csv,0.005014181137084961
dialect_header_lies_one_actual_two.csv,0.0051860809326171875
dialect_header_lies_one_actual_zero.csv,0.0051610469818115234
dialect_header_lies_two_actual_one.csv,0.004862785339355469
dialect_header_lies_zero_actual_one.csv,0.0050470829010009766
dialect_ncols_lies_nine_actual_seven.csv,0.004985332489013672
dialect_ncols_lies_nine_actual_ten.csv,0.005110025405883789
dialect_preamble_lies_ten_actual_zero.csv,0.005217313766479492
dialect_preamble_lies_three_actual_zero.csv,0.005095243453979492
dialect_preamble_lies_zero_actual_three.csv,0.005062580108642578
dialect_quote_lies_double_actual_brackets.csv,0.005175352096557617
dialect_quote_lies_double_actual_single.csv,0.004457712173461914
dialect_quote_lies_single_actual_double.csv,0.004639148712158203
dialect_quote_subtle_mostly_double_some_single.csv,0.005057811737060547
dialect_recordsep_lies_crlf_actual_lf.csv,0.004762172698974609
dialect_recordsep_lies_lf_actual_crlf.csv,0.004998922348022461
