filename,duckdbparse_time_0
unicode_bom_plus_smart_quotes.csv,0.0007586479187011719
unicode_bom_utf16be_in_utf8.csv,0.0007483959197998047
unicode_bom_utf16le_in_utf8.csv,0.0007343292236328125
unicode_bom_utf32be.csv,0.0007519721984863281
unicode_bom_utf8.csv,0.0006580352783203125
unicode_bom_utf8_doubled.csv,0.0006804466247558594
unicode_bom_with_embedded_nul.csv,0.0008647441864013672
unicode_bom_with_nel.csv,0.0009303092956542969
unicode_bom_with_ps.csv,0.0008709430694580078
unicode_crlf_to_lf_with_bom.csv,0.0006480216979980469
unicode_fffd_everywhere.csv,0.0008943080902099609
unicode_ideographic_space_delim.csv,0.0010149478912353516
unicode_invalid_utf8_bytes.csv,0.0007007122039794922
unicode_invalid_utf8_in_quoted_field.csv,0.0010342597961425781
unicode_lone_surrogate.csv,0.0008914470672607422
unicode_ls_no_terminator.csv,0.0009548664093017578
unicode_mixed_header_utf16_body_utf8.csv,0.0006647109985351562
unicode_mixed_line_endings.csv,0.0007262229919433594
unicode_mixed_smart_ascii_quotes.csv,0.0006742477416992188
unicode_multiple_boms_scattered.csv,0.0007143020629882812
unicode_nbsp_field_delim.csv,0.0006971359252929688
unicode_overlong_utf8.csv,0.0006856918334960938
unicode_record_delim_ls.csv,0.0007755756378173828
unicode_record_delim_nel.csv,0.0006561279296875
unicode_record_delim_ps.csv,0.0006585121154785156
unicode_rlm_lrm_marks.csv,0.0005991458892822266
unicode_smart_double_quotes.csv,0.0004215240478515625
unicode_smart_quotes_invalid_utf8.csv,0.0006785392761230469
unicode_smart_single_quotes.csv,0.0004978179931640625
unicode_utf16be_file.csv,0.000713348388671875
unicode_utf16le_file.csv,0.0006916522979736328
unicode_zwsp_around_every_delim.csv,0.0008492469787597656
quote_cascading_unclosed.csv,0.0007214546203613281
quote_char_apostrophe.csv,0.0007035732269287109
quote_char_backtick.csv,0.0007371902465820312
quote_char_caret.csv,0.0007555484771728516
quote_char_dollar.csv,0.0006737709045410156
quote_char_hash.csv,0.0007016658782958984
quote_char_pipe.csv,0.0007252693176269531
quote_char_section.csv,0.00043392181396484375
quote_char_tilde.csv,0.0007040500640869141
quote_close_then_garbage_many.csv,0.0008943080902099609
quote_decl_backslash_use_doubled.csv,0.0007355213165283203
quote_doubled_chain_many.csv,0.0007755756378173828
quote_empty_quoted_many.csv,0.000732421875
quote_eof_open_long.csv,0.0007710456848144531
quote_eof_quote_then_data.csv,0.0008985996246337891
quote_eof_unclosed_ws.csv,0.0008034706115722656
quote_esc_before_delim.csv,0.0010056495666503906
quote_every_field_triple_many.csv,0.0007886886596679688
quote_in_header_only.csv,0.0010285377502441406
quote_inside_unquoted_many.csv,0.0007867813110351562
quote_interlocked_pairs.csv,0.0009925365447998047
quote_open5_close80.csv,0.0008039474487304688
quote_open_header_close_data.csv,0.000993490219116211
quote_open_header_close_row5.csv,0.0009183883666992188
quote_ragged_opens.csv,0.0010294914245605469
quote_storm.csv,0.0009746551513671875
quote_unquoted_with_quoted_comma.csv,0.0007236003875732422
quote_unterminated_open5_close50.csv,0.0009195804595947266
typeinfer_comments_all_unquoted_two_values.csv,0.0009801387786865234
typeinfer_date_2digit_4digit.csv,0.0007832050323486328
typeinfer_date_excel_serials.csv,0.0006818771362304688
typeinfer_date_iso_timestamps.csv,0.001041412353515625
typeinfer_desc_all_currency_prefix.csv,0.0007104873657226562
typeinfer_late_rows_extra_cell.csv,0.0010461807250976562
typeinfer_mega_late_currency_overflow_eu.csv,0.0007202625274658203
typeinfer_multi_column_late_anomaly.csv,0.0010974407196044922
typeinfer_price_all_no_dollar.csv,0.0007073879241943359
typeinfer_price_all_unquoted_eu.csv,0.0009365081787109375
typeinfer_price_currency_chaos.csv,0.000690460205078125
typeinfer_price_european_decimal.csv,0.0007128715515136719
typeinfer_productid_all_floats.csv,0.0006892681121826172
typeinfer_productid_e_notation.csv,0.001008749008178711
typeinfer_productid_only_digits.csv,0.0007398128509521484
typeinfer_producttype_all_unquoted_comma.csv,0.0008091926574707031
typeinfer_qty_all_booleans.csv,0.0007610321044921875
typeinfer_qty_all_unquoted_thousands.csv,0.0010442733764648438
typeinfer_qty_denormal_floats.csv,0.0007836818695068359
typeinfer_qty_late_boolean.csv,0.0010066032409667969
typeinfer_qty_late_huge_and_strings.csv,0.0007727146148681641
typeinfer_qty_late_huge_float.csv,0.0010492801666259766
typeinfer_qty_late_inf.csv,0.0007951259613037109
typeinfer_qty_late_overflow.csv,0.0010373592376708984
typeinfer_qty_late_string_anomaly.csv,0.0007898807525634766
typeinfer_qty_long_zeros_then_text.csv,0.0009572505950927734
typeinfer_qty_null_flavors.csv,0.0007772445678710938
typeinfer_qty_numeric_edges.csv,0.0007910728454589844
typeinfer_qty_pure_01_then_anomaly.csv,0.0007038116455078125
typeinfer_qty_signed_plus_leading_zero.csv,0.0007205009460449219
typeinfer_qty_uniform_with_late_negative.csv,0.0007915496826171875
typeinfer_time_12h_24h_mix.csv,0.0009300708770751953
typeinfer_url_all_unquoted_csv_fragment.csv,0.0007388591766357422
typeinfer_url_as_booleans.csv,0.0007767677307128906
typeinfer_url_mixed_types_drift.csv,0.0007073879241943359
typeinfer_url_whitespace_only.csv,0.0009474754333496094
lineend_backspace_before_eol.csv,0.0008418560028076172
lineend_bom_after_each_crlf.csv,0.0008318424224853516
lineend_byte_after_each_crlf.csv,0.0008437633514404297
lineend_c1_controls_at_eol.csv,0.0007004737854003906
lineend_c1_mid_cell.csv,0.0007653236389160156
lineend_double_ff_delim.csv,0.0007338523864746094
lineend_eof_mid_cell.csv,0.000705718994140625
lineend_fe_plus_nuls.csv,0.0007274150848388672
lineend_ff_as_record_delim.csv,0.0006737709045410156
lineend_half_ls_separator.csv,0.0008060932159423828
lineend_interleave_ls_ps_crlf.csv,0.0007026195526123047
lineend_nel_inside_cells.csv,0.0009386539459228516
lineend_nul_at_line_start.csv,0.0006961822509765625
lineend_nul_replaces_crlf.csv,0.0007767677307128906
lineend_quote_before_crlf_back_half.csv,0.0007555484771728516
lineend_random_c1_throughout.csv,0.0007278919219970703
lineend_stray_cr_in_cell.csv,0.0008068084716796875
lineend_stray_quote_with_lf.csv,0.0007824897766113281
lineend_three_byte_after_crlf.csv,0.0007851123809814453
lineend_trailing_spaces.csv,0.0007631778717041016
lineend_trailing_tab.csv,0.0009584426879882812
lineend_vt_as_record_delim.csv,0.0007724761962890625
struct_col_merge_ambiguity_v2.csv,0.0007669925689697266
struct_col_split_more.csv,0.0007872581481933594
struct_empty_first_two_cols.csv,0.0007746219635009766
struct_header_all_duplicates.csv,0.0005729198455810547
struct_header_extra_col.csv,0.0008697509765625
struct_header_only_pipe.csv,0.0008440017700195312
struct_header_only_semicolon.csv,0.0008087158203125
struct_header_only_tabs.csv,0.0008471012115478516
struct_header_subset_with_pipe.csv,0.0008695125579833984
struct_mixed_trailing_comma.csv,0.0007390975952148438
struct_multiline_header_mismatch.csv,0.0009148120880126953
struct_preamble_blank_then_data.csv,0.0008530616760253906
struct_short_rows_5_cols_first_30.csv,0.0009531974792480469
struct_single_col_with_caret.csv,0.0007674694061279297
struct_single_col_with_commas.csv,0.0008149147033691406
struct_single_col_with_tab.csv,0.0007801055908203125
struct_two_delim_alt.csv,0.0010688304901123047
struct_two_delim_block_split.csv,0.0009779930114746094
struct_two_delim_pipe.csv,0.000835418701171875
struct_two_delim_tab_block.csv,0.0008401870727539062
struct_two_tables_blank_diff_cols.csv,0.0010190010070800781
struct_two_tables_no_sep.csv,0.0009691715240478516
struct_two_tables_no_sep_no_header.csv,0.0008022785186767578
struct_two_tables_no_sep_xml.csv,0.0008416175842285156
struct_two_tables_overlap.csv,0.0008397102355957031
struct_undeclared_preamble_1.csv,0.000812530517578125
struct_undeclared_preamble_2.csv,0.0010766983032226562
struct_undeclared_preamble_4.csv,0.0008308887481689453
struct_undeclared_preamble_metadata.csv,0.0008411407470703125
struct_var_col_count_5_7.csv,0.0008099079132080078
dialect_combo_comma_space_with_cp1252.csv,0.0010094642639160156
dialect_combo_preamble_and_multi_header.csv,0.0008156299591064453
dialect_combo_quote_single_escape_backslash.csv,0.00102996826171875
dialect_combo_utf16le_semicolon.csv,0.0008585453033447266
dialect_delim_lies_comma_actual_comma_space.csv,0.00102996826171875
dialect_delim_lies_comma_actual_double_pipe.csv,0.0009112358093261719
dialect_delim_lies_comma_actual_nul.csv,0.0009703636169433594
dialect_delim_lies_comma_actual_pipe.csv,0.0008442401885986328
dialect_delim_lies_comma_actual_semicolon.csv,0.0007939338684082031
dialect_delim_lies_comma_actual_tab.csv,0.0008080005645751953
dialect_delim_lies_comma_space_actual_comma.csv,0.0009205341339111328
dialect_delim_lies_semicolon_actual_comma.csv,0.0008335113525390625
dialect_delim_lies_tab_actual_comma.csv,0.0007710456848144531
dialect_delim_subtle_half_semicolon.csv,0.0008041858673095703
dialect_delim_subtle_mostly_comma_some_semicolon.csv,0.0007326602935791016
dialect_encoding_bom_utf8_lies_utf16le.csv,0.0008175373077392578
dialect_encoding_lies_ascii_actual_cp1252.csv,0.0007941722869873047
dialect_encoding_lies_ascii_actual_utf8.csv,0.0008499622344970703
dialect_encoding_lies_latin1_actual_utf8.csv,0.0008590221405029297
dialect_encoding_lies_utf8_actual_big5.csv,0.0007872581481933594
dialect_encoding_lies_utf8_actual_utf16be.csv,0.000843048095703125
dialect_encoding_lies_utf8_actual_utf16le.csv,0.0008397102355957031
dialect_escape_lies_doubled_actual_backslash.csv,0.0008687973022460938
dialect_header_lies_one_actual_two.csv,0.0008566379547119141
dialect_header_lies_one_actual_zero.csv,0.0008480548858642578
dialect_ncols_lies_nine_actual_seven.csv,0.000823974609375
dialect_preamble_lies_ten_actual_zero.csv,0.001087188720703125
dialect_preamble_lies_zero_actual_three.csv,0.0008747577667236328
dialect_quote_lies_double_actual_brackets.csv,0.0008862018585205078
dialect_quote_lies_double_actual_single.csv,0.0009562969207763672
dialect_quote_lies_single_actual_double.csv,0.0010991096496582031
