filename,duckdbauto_time_0,duckdbauto_time_1,duckdbauto_time_2
file_double_trailing_newline.csv,0.0015869140625,0.0014040470123291016,0.0013968944549560547
file_escape_char_0x00.csv,0.0015549659729003906,0.0014171600341796875,0.0015423297882080078
file_escape_char_0x5C.csv,0.0015838146209716797,0.0013668537139892578,0.0014209747314453125
file_field_delimiter_0x20.csv,0.0015370845794677734,0.0013649463653564453,0.0014011859893798828
file_field_delimiter_0x2C_0x20.csv,0.0017740726470947266,0.0013990402221679688,0.0014390945434570312
file_field_delimiter_0x3B.csv,0.001844167709350586,0.0015492439270019531,0.0017850399017333984
file_field_delimiter_0x9.csv,0.0018689632415771484,0.0014560222625732422,0.0014870166778564453
file_header_multirow_2.csv,0.0015511512756347656,0.0014979839324951172,0.001461029052734375
file_header_multirow_3.csv,0.0017158985137939453,0.0014619827270507812,0.0016181468963623047
file_header_only.csv,0.0009388923645019531,0.0011279582977294922,0.0009150505065917969
file_multitable_less.csv,0.002658843994140625,0.002112865447998047,0.0022246837615966797
file_multitable_more.csv,0.0023179054260253906,0.002088308334350586,0.002053976058959961
file_multitable_same.csv,0.0023849010467529297,0.0020122528076171875,0.0021550655364990234
file_no_header.csv,0.0014748573303222656,0.0014262199401855469,0.0012979507446289062
file_no_payload.csv,0.0007030963897705078,0.0006041526794433594,0.0005817413330078125
file_no_trailing_newline.csv,0.0017049312591552734,0.0013248920440673828,0.0012631416320800781
file_one_data_row.csv,0.0008959770202636719,0.0007138252258300781,0.0007128715515136719
file_preamble.csv,0.0015630722045898438,0.0013968944549560547,0.0014357566833496094
file_quotation_char_0x27.csv,0.0015971660614013672,0.0013530254364013672,0.0013608932495117188
file_record_delimiter_0xA.csv,0.0016052722930908203,0.0015387535095214844,0.0013549327850341797
file_record_delimiter_0xD.csv,0.001529693603515625,0.0013630390167236328,0.0013241767883300781
row_extra_quote0_col0.csv,0.0013570785522460938,0.0012941360473632812,0.0011539459228515625
row_extra_quote0_col1.csv,0.0014982223510742188,0.0016329288482666016,0.0013551712036132812
row_extra_quote0_col2.csv,0.0015337467193603516,0.0014469623565673828,0.00144195556640625
row_extra_quote0_col3.csv,0.0016138553619384766,0.001445770263671875,0.0013680458068847656
row_extra_quote0_col4.csv,0.0014798641204833984,0.0013141632080078125,0.0015251636505126953
row_extra_quote0_col5.csv,0.0016467571258544922,0.0013790130615234375,0.0014069080352783203
row_extra_quote0_col6.csv,0.0015740394592285156,0.001316070556640625,0.001355886459350586
row_extra_quote0_col7.csv,0.0016129016876220703,0.0013630390167236328,0.001458883285522461
row_extra_quote0_col8.csv,0.0017840862274169922,0.0014719963073730469,0.0014619827270507812
row_extra_quote10_col0.csv,0.0013828277587890625,0.0011620521545410156,0.0011851787567138672
row_extra_quote10_col1.csv,0.0016307830810546875,0.0017271041870117188,0.0015189647674560547
row_extra_quote10_col2.csv,0.00156402587890625,0.0013551712036132812,0.0013370513916015625
row_extra_quote10_col3.csv,0.0014901161193847656,0.0014688968658447266,0.0014452934265136719
row_extra_quote10_col4.csv,0.0017948150634765625,0.001374959945678711,0.0013051033020019531
row_extra_quote10_col5.csv,0.0016241073608398438,0.0014078617095947266,0.0013980865478515625
row_extra_quote10_col6.csv,0.001497030258178711,0.0017349720001220703,0.0014889240264892578
row_extra_quote10_col7.csv,0.0017459392547607422,0.0013661384582519531,0.0015439987182617188
row_extra_quote10_col8.csv,0.001628875732421875,0.0012850761413574219,0.0013909339904785156
row_extra_quote11_col0.csv,0.0015597343444824219,0.0012011528015136719,0.0012180805206298828
row_extra_quote11_col1.csv,0.00189208984375,0.001422882080078125,0.0013608932495117188
row_extra_quote11_col2.csv,0.001529693603515625,0.0013599395751953125,0.0016300678253173828
row_extra_quote11_col3.csv,0.0020253658294677734,0.0016210079193115234,0.0013420581817626953
row_extra_quote11_col4.csv,0.0015780925750732422,0.001348733901977539,0.0013518333435058594
row_extra_quote11_col5.csv,0.0015249252319335938,0.0015590190887451172,0.001377105712890625
row_extra_quote11_col6.csv,0.0015988349914550781,0.0014977455139160156,0.0014700889587402344
row_extra_quote11_col7.csv,0.0017940998077392578,0.0013470649719238281,0.0013203620910644531
row_extra_quote11_col8.csv,0.0014891624450683594,0.0013959407806396484,0.0015392303466796875
row_extra_quote12_col0.csv,0.0014760494232177734,0.0012559890747070312,0.0012159347534179688
row_extra_quote12_col1.csv,0.001608133316040039,0.0014431476593017578,0.0015711784362792969
row_extra_quote12_col2.csv,0.0015697479248046875,0.001332998275756836,0.0015437602996826172
row_extra_quote12_col3.csv,0.001600027084350586,0.0014388561248779297,0.0013899803161621094
row_extra_quote12_col4.csv,0.0015869140625,0.001344919204711914,0.0014238357543945312
row_extra_quote12_col5.csv,0.0015978813171386719,0.0017001628875732422,0.0013277530670166016
row_extra_quote12_col6.csv,0.0015418529510498047,0.0013167858123779297,0.0012867450714111328
row_extra_quote12_col7.csv,0.0017130374908447266,0.0014259815216064453,0.0013570785522460938
row_extra_quote12_col8.csv,0.0017328262329101562,0.001409769058227539,0.0014278888702392578
row_extra_quote13_col0.csv,0.0014119148254394531,0.001194000244140625,0.0011751651763916016
row_extra_quote13_col1.csv,0.001680135726928711,0.0013210773468017578,0.0015611648559570312
row_extra_quote13_col2.csv,0.0015869140625,0.0013740062713623047,0.0014681816101074219
row_extra_quote13_col3.csv,0.0015072822570800781,0.0015459060668945312,0.001455068588256836
row_extra_quote13_col4.csv,0.0016918182373046875,0.0014452934265136719,0.0014238357543945312
row_extra_quote13_col5.csv,0.0018160343170166016,0.0015027523040771484,0.0014710426330566406
row_extra_quote13_col6.csv,0.0016360282897949219,0.0013248920440673828,0.0013511180877685547
row_extra_quote13_col7.csv,0.0016808509826660156,0.0014262199401855469,0.0015020370483398438
row_extra_quote13_col8.csv,0.0018410682678222656,0.0013718605041503906,0.0013959407806396484
row_extra_quote14_col0.csv,0.001486063003540039,0.001371145248413086,0.0013010501861572266
row_extra_quote14_col1.csv,0.0018167495727539062,0.0012669563293457031,0.001329183578491211
row_extra_quote14_col2.csv,0.0017192363739013672,0.0013701915740966797,0.0013909339904785156
row_extra_quote14_col3.csv,0.0014951229095458984,0.0013458728790283203,0.001416921615600586
row_extra_quote14_col4.csv,0.0016551017761230469,0.0014417171478271484,0.0013651847839355469
row_extra_quote14_col5.csv,0.0015170574188232422,0.001361846923828125,0.0013699531555175781
row_extra_quote14_col6.csv,0.0014729499816894531,0.0013518333435058594,0.0013229846954345703
row_extra_quote14_col7.csv,0.001703023910522461,0.0013432502746582031,0.0013360977172851562
row_extra_quote14_col8.csv,0.0015299320220947266,0.0013170242309570312,0.0015490055084228516
row_extra_quote15_col0.csv,0.0014259815216064453,0.0012631416320800781,0.0012159347534179688
row_extra_quote15_col1.csv,0.0015370845794677734,0.001332998275756836,0.0014259815216064453
row_extra_quote15_col2.csv,0.0014600753784179688,0.0013301372528076172,0.0013620853424072266
row_extra_quote15_col3.csv,0.0017809867858886719,0.0016531944274902344,0.0015118122100830078
row_extra_quote15_col4.csv,0.001447916030883789,0.0012581348419189453,0.0012671947479248047
row_extra_quote15_col5.csv,0.0015690326690673828,0.0015621185302734375,0.0016200542449951172
row_extra_quote15_col6.csv,0.0015549659729003906,0.001474618911743164,0.001567840576171875
row_extra_quote15_col7.csv,0.0015490055084228516,0.0015211105346679688,0.0013949871063232422
row_extra_quote15_col8.csv,0.0014920234680175781,0.0013310909271240234,0.001405954360961914
row_extra_quote16_col0.csv,0.0013959407806396484,0.0011720657348632812,0.0015177726745605469
row_extra_quote16_col1.csv,0.001744985580444336,0.0014231204986572266,0.0014579296112060547
row_extra_quote16_col2.csv,0.0016701221466064453,0.0017619132995605469,0.0015480518341064453
row_extra_quote16_col3.csv,0.0016028881072998047,0.0014431476593017578,0.0014390945434570312
row_extra_quote16_col4.csv,0.0015990734100341797,0.0014579296112060547,0.0014331340789794922
row_extra_quote16_col5.csv,0.0015511512756347656,0.0017261505126953125,0.0013649463653564453
row_extra_quote16_col6.csv,0.0017778873443603516,0.0014052391052246094,0.0013298988342285156
row_extra_quote16_col7.csv,0.0016651153564453125,0.001416921615600586,0.0014529228210449219
row_extra_quote16_col8.csv,0.0016748905181884766,0.0013666152954101562,0.001402139663696289
row_extra_quote17_col0.csv,0.0013539791107177734,0.0011858940124511719,0.001306295394897461
row_extra_quote17_col1.csv,0.0016279220581054688,0.0013866424560546875,0.001360177993774414
row_extra_quote17_col2.csv,0.001544952392578125,0.0013179779052734375,0.001363992691040039
