filename,duckdbauto_time_0
struct_col1_unquoted_commas.csv,0.00508427619934082
struct_col_merge_ambiguity.csv,0.004987955093383789
struct_col_merge_ambiguity_v2.csv,0.005218029022216797
struct_col_split_more.csv,0.005876302719116211
struct_data_before_header.csv,0.005187273025512695
struct_empty_first_two_cols.csv,0.0050601959228515625
struct_empty_leading_col.csv,0.004664182662963867
struct_empty_middle.csv,0.0052471160888671875
struct_empty_then_header.csv,0.0051724910736083984
struct_empty_trailing_col.csv,0.004743099212646484
struct_header_all_duplicates.csv,0.004683732986450195
struct_header_empty_first.csv,0.004660129547119141
struct_header_extra_col.csv,0.004775047302246094
struct_header_numeric.csv,0.004366636276245117
struct_header_numeric_floats.csv,0.004819631576538086
struct_header_only_pipe.csv,0.003929615020751953
struct_header_only_semicolon.csv,0.004078388214111328
struct_header_only_tabs.csv,0.005160331726074219
struct_header_subset_with_pipe.csv,0.004984617233276367
struct_midfile_header_lookalike.csv,0.00442957878112793
struct_midfile_repeated_header.csv,0.005022287368774414
struct_mixed_trailing_comma.csv,0.004964590072631836
struct_multiline_header_mismatch.csv,0.004951953887939453
struct_numeric_header_data_swap.csv,0.005070209503173828
struct_one_row_extra_col.csv,0.005058765411376953
struct_preamble_blank_then_data.csv,0.00523686408996582
struct_reorder_cols_3_4.csv,0.004428386688232422
struct_reorder_many_rows.csv,0.00484013557434082
struct_short_rows_5_cols_first_30.csv,0.004931449890136719
struct_single_col_with_caret.csv,0.0047910213470458984
struct_single_col_with_commas.csv,0.004946470260620117
struct_single_col_with_tab.csv,0.0045626163482666016
struct_single_string_row.csv,0.004830598831176758
struct_three_empty_middle.csv,0.004922628402709961
struct_trailing_partial_row.csv,0.005022287368774414
struct_two_delim_alt.csv,0.005120754241943359
struct_two_delim_block_split.csv,0.005061626434326172
struct_two_delim_pipe.csv,0.004121541976928711
struct_two_delim_tab_block.csv,0.004851818084716797
struct_two_tables_blank_diff_cols.csv,0.004642963409423828
struct_two_tables_no_sep.csv,0.0056073665618896484
struct_two_tables_no_sep_no_header.csv,0.00600743293762207
struct_two_tables_no_sep_xml.csv,0.0063457489013671875
struct_two_tables_overlap.csv,0.005626201629638672
struct_undeclared_preamble_1.csv,0.006082057952880859
struct_undeclared_preamble_2.csv,0.005336761474609375
struct_undeclared_preamble_4.csv,0.005012989044189453
struct_undeclared_preamble_metadata.csv,0.005151987075805664
struct_var_col_count_5_7.csv,0.003807544708251953
