filename,duckdbauto_strict_time_0,duckdbauto_strict_time_1,duckdbauto_strict_time_2
row_extra_quote80_col1.csv,0.011548757553100586,0.006206035614013672,0.006086111068725586
row_less_sep_row57_col2.csv,0.011799335479736328,0.006068229675292969,0.006567955017089844
row_extra_quote57_col2.csv,0.007844209671020508,0.008968591690063477,0.00803685188293457
row_extra_quote33_col5.csv,0.009886741638183594,0.009577274322509766,0.007282733917236328
row_less_sep_row81_col5.csv,0.009151697158813477,0.008566617965698242,0.007829427719116211
row_less_sep_row2_col7.csv,0.008847951889038086,0.00816202163696289,0.010019302368164062
row_less_sep_row67_col4.csv,0.010647773742675781,0.007496833801269531,0.0074579715728759766
row_less_sep_row21_col4.csv,0.009881258010864258,0.007045745849609375,0.007835626602172852
row_more_sep_row17_col6.csv,0.01050424575805664,0.009243011474609375,0.007850885391235352
row_less_sep_row56_col2.csv,0.009723424911499023,0.008608818054199219,0.008426666259765625
row_more_sep_row57_col2.csv,0.009498357772827148,0.01018381118774414,0.00873422622680664
row_extra_quote14_col4.csv,0.01147770881652832,0.010584354400634766,0.007989883422851562
row_less_sep_row61_col6.csv,0.00895547866821289,0.008029699325561523,0.008955955505371094
row_extra_quote20_col6.csv,0.010676383972167969,0.01077723503112793,0.008529424667358398
row_extra_quote74_col3.csv,0.00972747802734375,0.0090789794921875,0.009769916534423828
row_extra_quote53_col7.csv,0.010880470275878906,0.008016586303710938,0.008776187896728516
row_less_sep_row34_col6.csv,0.009620904922485352,0.008190155029296875,0.009567737579345703
row_more_sep_row5_col3.csv,0.010950326919555664,0.007588863372802734,0.008321762084960938
row_more_sep_row10_col0.csv,0.009236574172973633,0.00846242904663086,0.008331537246704102
row_less_sep_row2_col2.csv,0.01215362548828125,0.009483575820922852,0.007765293121337891
row_more_sep_row61_col5.csv,0.010250568389892578,0.007794380187988281,0.008029460906982422
row_extra_quote12_col5.csv,0.009549856185913086,0.007693767547607422,0.008888721466064453
row_less_sep_row47_col2.csv,0.01224970817565918,0.008543252944946289,0.009204387664794922
row_more_sep_row13_col2.csv,0.011347770690917969,0.008008003234863281,0.007447481155395508
row_extra_quote41_col1.csv,0.010317802429199219,0.008692741394042969,0.009123086929321289
row_more_sep_row37_col5.csv,0.010187149047851562,0.008011817932128906,0.008283615112304688
row_extra_quote58_col4.csv,0.011359453201293945,0.009674072265625,0.00846719741821289
row_extra_quote6_col8.csv,0.010746479034423828,0.009517669677734375,0.00951838493347168
row_more_sep_row2_col4.csv,0.01004338264465332,0.009697914123535156,0.0087738037109375
row_more_sep_row76_col5.csv,0.009262800216674805,0.00997304916381836,0.008213520050048828
row_extra_quote75_col8.csv,0.009734392166137695,0.009769439697265625,0.00791478157043457
row_extra_quote16_col6.csv,0.010491371154785156,0.008199453353881836,0.008535385131835938
row_less_sep_row25_col7.csv,0.009883642196655273,0.007302761077880859,0.007613182067871094
row_extra_quote3_col1.csv,0.009972810745239258,0.008210182189941406,0.007769346237182617
row_less_sep_row44_col6.csv,0.012316703796386719,0.008819103240966797,0.007699728012084961
row_more_sep_row8_col5.csv,0.010318994522094727,0.008086442947387695,0.008713960647583008
row_more_sep_row31_col8.csv,0.008361577987670898,0.008244514465332031,0.008519649505615234
row_more_sep_row5_col6.csv,0.010916948318481445,0.008165597915649414,0.010474681854248047
row_extra_quote59_col8.csv,0.011550426483154297,0.008407354354858398,0.009723186492919922
row_less_sep_row41_col6.csv,0.011076211929321289,0.007853507995605469,0.008388757705688477
row_extra_quote53_col8.csv,0.00994110107421875,0.007952451705932617,0.007594108581542969
row_more_sep_row3_col1.csv,0.01074361801147461,0.007645130157470703,0.008463382720947266
row_more_sep_row81_col1.csv,0.008997201919555664,0.008626699447631836,0.009064674377441406
row_extra_quote44_col7.csv,0.011722326278686523,0.01202082633972168,0.008475065231323242
row_extra_quote41_col5.csv,0.009077072143554688,0.008435964584350586,0.007813453674316406
