filename,pandas_time_0
row_extra_quote80_col1.csv,0.01724982261657715
row_less_sep_row57_col2.csv,0.0020971298217773438
row_extra_quote57_col2.csv,0.0018544197082519531
row_extra_quote33_col5.csv,0.0017094612121582031
row_less_sep_row81_col5.csv,0.0015301704406738281
row_less_sep_row2_col7.csv,0.0015859603881835938
row_less_sep_row67_col4.csv,0.0017898082733154297
row_less_sep_row21_col4.csv,0.002094268798828125
row_more_sep_row17_col6.csv,0.0016913414001464844
row_less_sep_row56_col2.csv,0.0019989013671875
row_more_sep_row57_col2.csv,0.0030133724212646484
row_extra_quote14_col4.csv,0.0021610260009765625
row_less_sep_row61_col6.csv,0.0017018318176269531
row_extra_quote20_col6.csv,0.0018436908721923828
row_extra_quote74_col3.csv,0.0030710697174072266
row_extra_quote53_col7.csv,0.0020542144775390625
row_less_sep_row34_col6.csv,0.001789093017578125
row_more_sep_row5_col3.csv,0.0018563270568847656
row_more_sep_row10_col0.csv,0.0021986961364746094
row_less_sep_row2_col2.csv,0.0025336742401123047
row_more_sep_row61_col5.csv,0.0020966529846191406
row_extra_quote12_col5.csv,0.0021965503692626953
row_less_sep_row47_col2.csv,0.002732992172241211
row_more_sep_row13_col2.csv,0.0023322105407714844
row_extra_quote41_col1.csv,0.0016188621520996094
row_more_sep_row37_col5.csv,0.001917123794555664
row_extra_quote58_col4.csv,0.0017008781433105469
row_extra_quote6_col8.csv,0.0018999576568603516
row_more_sep_row2_col4.csv,0.0019788742065429688
row_more_sep_row76_col5.csv,0.0018041133880615234
row_extra_quote75_col8.csv,0.001710653305053711
row_extra_quote16_col6.csv,0.0017919540405273438
row_less_sep_row25_col7.csv,0.0015769004821777344
row_extra_quote3_col1.csv,0.0014729499816894531
row_less_sep_row44_col6.csv,0.001537322998046875
row_more_sep_row8_col5.csv,0.0015709400177001953
row_more_sep_row31_col8.csv,0.001638650894165039
row_more_sep_row5_col6.csv,0.0017206668853759766
row_extra_quote59_col8.csv,0.001535654067993164
row_less_sep_row41_col6.csv,0.0013744831085205078
row_extra_quote53_col8.csv,0.0021681785583496094
row_more_sep_row3_col1.csv,0.0014405250549316406
row_more_sep_row81_col1.csv,0.001512765884399414
row_extra_quote44_col7.csv,0.0013527870178222656
row_extra_quote41_col5.csv,0.0015060901641845703
row_more_sep_row74_col5.csv,0.0013380050659179688
row_more_sep_row28_col0.csv,0.0016198158264160156
row_more_sep_row47_col5.csv,0.0014765262603759766
row_more_sep_row44_col4.csv,0.0016350746154785156
row_more_sep_row51_col6.csv,0.0019435882568359375
row_more_sep_row32_col1.csv,0.001699209213256836
row_extra_quote46_col3.csv,0.0014221668243408203
row_extra_quote56_col2.csv,0.0014607906341552734
row_more_sep_row30_col6.csv,0.0014543533325195312
row_less_sep_row69_col4.csv,0.001630544662475586
row_extra_quote0_col0.csv,0.022684812545776367
row_more_sep_row30_col2.csv,0.001333475112915039
row_more_sep_row14_col8.csv,0.0012249946594238281
row_less_sep_row54_col2.csv,0.0014286041259765625
row_less_sep_row31_col5.csv,0.002086639404296875
row_extra_quote30_col0.csv,0.0016045570373535156
row_more_sep_row60_col1.csv,0.0019431114196777344
row_extra_quote10_col3.csv,0.0019762516021728516
row_less_sep_row6_col5.csv,0.001550436019897461
row_less_sep_row39_col2.csv,0.001878976821899414
row_less_sep_row46_col8.csv,0.0018498897552490234
row_extra_quote76_col5.csv,0.0024089813232421875
row_extra_quote31_col8.csv,0.002487659454345703
row_extra_quote56_col8.csv,0.0030107498168945312
row_less_sep_row48_col7.csv,0.002532482147216797
row_more_sep_row8_col2.csv,0.0023360252380371094
row_less_sep_row83_col8.csv,0.0027549266815185547
row_more_sep_row68_col3.csv,0.0034530162811279297
row_more_sep_row0_col7.csv,0.0025396347045898438
row_less_sep_row79_col2.csv,0.0018820762634277344
row_less_sep_row4_col7.csv,0.0020689964294433594
row_more_sep_row80_col1.csv,0.0021958351135253906
row_less_sep_row13_col5.csv,0.0027468204498291016
row_more_sep_row22_col3.csv,0.002866029739379883
row_less_sep_row58_col2.csv,0.0023491382598876953
row_more_sep_row43_col5.csv,0.001821279525756836
row_extra_quote37_col0.csv,0.0016601085662841797
row_extra_quote17_col1.csv,0.001840829849243164
row_extra_quote38_col0.csv,0.002355813980102539
row_less_sep_row37_col6.csv,0.0018596649169921875
row_extra_quote16_col8.csv,0.001905679702758789
row_less_sep_row15_col5.csv,0.0016858577728271484
row_less_sep_row15_col1.csv,0.0027594566345214844
row_less_sep_row67_col5.csv,0.0019626617431640625
row_less_sep_row12_col8.csv,0.0016252994537353516
row_extra_quote45_col8.csv,0.0020666122436523438
row_field_delimiter_29_0x20.csv,0.0017724037170410156
row_field_delimiter_67_0x20.csv,0.0016434192657470703
row_less_sep_row53_col6.csv,0.001771688461303711
row_more_sep_row60_col0.csv,0.0020682811737060547
row_extra_quote70_col8.csv,0.0019135475158691406
row_extra_quote22_col6.csv,0.0026216506958007812
row_extra_quote20_col5.csv,0.0017566680908203125
row_less_sep_row68_col3.csv,0.001676797866821289
row_less_sep_row59_col7.csv,0.0017616748809814453
row_more_sep_row77_col2.csv,0.0018134117126464844
row_more_sep_row82_col4.csv,0.0017180442810058594
row_more_sep_row61_col4.csv,0.0015382766723632812
row_less_sep_row54_col1.csv,0.0015933513641357422
row_extra_quote56_col4.csv,0.001470804214477539
row_more_sep_row33_col3.csv,0.0018208026885986328
row_extra_quote57_col6.csv,0.002088308334350586
row_more_sep_row19_col0.csv,0.0015244483947753906
row_more_sep_row23_col6.csv,0.0015015602111816406
row_less_sep_row21_col2.csv,0.0018849372863769531
row_more_sep_row66_col5.csv,0.0015685558319091797
row_extra_quote5_col2.csv,0.0019598007202148438
row_less_sep_row4_col2.csv,0.0019152164459228516
row_less_sep_row10_col1.csv,0.0023658275604248047
row_extra_quote1_col3.csv,0.001813650131225586
row_extra_quote69_col3.csv,0.002223968505859375
row_more_sep_row38_col8.csv,0.001859903335571289
row_extra_quote32_col8.csv,0.0017547607421875
row_extra_quote58_col3.csv,0.0016813278198242188
row_extra_quote79_col0.csv,0.0020639896392822266
row_extra_quote68_col2.csv,0.001943826675415039
row_more_sep_row80_col5.csv,0.0020737648010253906
row_extra_quote33_col8.csv,0.0016219615936279297
row_less_sep_row37_col7.csv,0.0017461776733398438
row_field_delimiter_38_0x20.csv,0.0017540454864501953
row_field_delimiter_5_0x20.csv,0.0018606185913085938
row_extra_quote32_col1.csv,0.0015461444854736328
row_more_sep_row81_col2.csv,0.0018374919891357422
row_more_sep_row21_col5.csv,0.002016782760620117
row_extra_quote41_col0.csv,0.0017659664154052734
row_less_sep_row30_col8.csv,0.0018422603607177734
row_less_sep_row74_col3.csv,0.0017812252044677734
row_more_sep_row53_col6.csv,0.002023935317993164
row_less_sep_row9_col5.csv,0.002090930938720703
row_extra_quote34_col4.csv,0.0016493797302246094
row_more_sep_row68_col5.csv,0.0017576217651367188
row_extra_quote71_col6.csv,0.001712799072265625
row_extra_quote9_col6.csv,0.0019769668579101562
row_more_sep_row80_col8.csv,0.0016374588012695312
row_more_sep_row4_col6.csv,0.0018143653869628906
row_extra_quote61_col3.csv,0.001644134521484375
row_less_sep_row4_col4.csv,0.0023374557495117188
row_more_sep_row67_col8.csv,0.0018265247344970703
row_more_sep_row61_col8.csv,0.001772165298461914
row_more_sep_row47_col2.csv,0.0015714168548583984
row_field_delimiter_21_0x20.csv,0.0017538070678710938
row_extra_quote28_col7.csv,0.0019116401672363281
row_less_sep_row36_col4.csv,0.0018849372863769531
row_extra_quote36_col7.csv,0.0016939640045166016
row_more_sep_row82_col8.csv,0.0019397735595703125
row_more_sep_row9_col7.csv,0.002160787582397461
row_extra_quote7_col5.csv,0.0016469955444335938
row_more_sep_row31_col3.csv,0.0015919208526611328
row_less_sep_row28_col8.csv,0.001909017562866211
row_less_sep_row65_col2.csv,0.0019102096557617188
row_more_sep_row34_col4.csv,0.0022368431091308594
row_less_sep_row23_col4.csv,0.0017042160034179688
row_more_sep_row66_col0.csv,0.0016703605651855469
row_less_sep_row15_col7.csv,0.0015990734100341797
row_less_sep_row18_col5.csv,0.002179861068725586
row_field_delimiter_55_0x20.csv,0.0016307830810546875
row_less_sep_row56_col6.csv,0.0018310546875
row_field_delimiter_22_0x20.csv,0.0017590522766113281
row_less_sep_row36_col3.csv,0.0019681453704833984
row_less_sep_row3_col5.csv,0.0018720626831054688
row_more_sep_row10_col7.csv,0.0018227100372314453
row_extra_quote63_col8.csv,0.0017688274383544922
row_less_sep_row82_col5.csv,0.0018701553344726562
row_less_sep_row19_col4.csv,0.0017857551574707031
row_more_sep_row79_col5.csv,0.0018558502197265625
row_extra_quote79_col8.csv,0.0017156600952148438
row_less_sep_row49_col7.csv,0.001744985580444336
row_extra_quote30_col3.csv,0.0017580986022949219
row_less_sep_row5_col1.csv,0.00191497802734375
row_less_sep_row76_col1.csv,0.001811981201171875
row_more_sep_row80_col7.csv,0.001890420913696289
row_less_sep_row75_col6.csv,0.0022432804107666016
row_more_sep_row64_col5.csv,0.002583026885986328
row_extra_quote23_col5.csv,0.002376556396484375
row_more_sep_row11_col0.csv,0.0032384395599365234
row_more_sep_row30_col7.csv,0.002235889434814453
row_less_sep_row82_col8.csv,0.0023674964904785156
row_less_sep_row33_col2.csv,0.0020291805267333984
row_extra_quote46_col5.csv,0.002805948257446289
row_field_delimiter_44_0x20.csv,0.0019690990447998047
row_less_sep_row69_col1.csv,0.001790761947631836
row_extra_quote4_col3.csv,0.0017943382263183594
row_more_sep_row69_col2.csv,0.0019452571868896484
row_more_sep_row45_col8.csv,0.001939535140991211
row_field_delimiter_1_0x20.csv,0.0017426013946533203
row_more_sep_row50_col5.csv,0.0019106864929199219
row_less_sep_row16_col3.csv,0.002084493637084961
row_more_sep_row28_col1.csv,0.0020911693572998047
row_more_sep_row82_col0.csv,0.0016493797302246094
row_less_sep_row22_col5.csv,0.0016055107116699219
row_less_sep_row51_col5.csv,0.0017764568328857422
row_extra_quote83_col7.csv,0.0023899078369140625
row_extra_quote41_col7.csv,0.0018084049224853516
row_more_sep_row62_col3.csv,0.002104520797729492
row_more_sep_row73_col6.csv,0.0016429424285888672
row_more_sep_row71_col4.csv,0.0015485286712646484
row_less_sep_row20_col3.csv,0.0018351078033447266
row_less_sep_row70_col7.csv,0.001714944839477539
row_less_sep_row78_col6.csv,0.0014729499816894531
row_less_sep_row18_col7.csv,0.0017058849334716797
row_extra_quote55_col0.csv,0.001611948013305664
